accession,Tm,ogt
Q16763,50.49943350488637,37.0
Q16773,57.565279794002414,37.0
Q16774,48.38441236282242,37.0
Q16775,55.365258331900705,37.0
Q16787,52.500166137964335,37.0
Q16795,52.75106984412881,37.0
Q16819,57.60801625955745,37.0
Q16822,52.87628553276912,37.0
Q16836,53.701640293283724,37.0
Q16851,55.72033784890908,37.0
Q16864,57.12966774782344,37.0
Q16875,51.585355634486106,37.0
Q16877,50.8683255255895,37.0
Q16881,54.76469736779975,37.0
Q16890,53.80992979820334,37.0
Q17R31,59.4180122124212,37.0
Q17RN3,49.50271049766587,37.0
Q17RS7,53.490027420501,37.0
Q19AV6,53.389133364703866,37.0
Q1ED39,55.55176402912427,37.0
Q1KMD3,49.21416664830352,37.0
Q1L5Z9,47.17865794385827,37.0
Q1MSJ5,52.06521260502011,37.0
Q1T7F6,56.93087301985692,37.0
Q27J81,47.852143455530694,37.0
Q29RF7,45.53330341836422,37.0
Q2KHR3,43.62802470737425,37.0
Q2KHT3,54.18891451356522,37.0
Q2M1Z3,56.4283765975618,37.0
Q2M243,55.625433979249124,37.0
Q2M296,53.50477210548291,37.0
Q2M2I8,50.559675448190276,37.0
Q2M2Z5,52.134831738883285,37.0
Q2M389,48.586279373872856,37.0
Q2M3G4,47.976586088294916,37.0
Q2M3V2,56.14872380829504,37.0
Q2NKJ3,52.65775139789099,37.0
Q2NKX8,46.28010058962968,37.0
Q2NL68,52.776397180428,37.0
Q2NL82,48.01798831102999,37.0
Q2PPJ7,49.943375515170615,37.0
Q2Q1W2,48.55610710725498,37.0
Q2QGD7,50.91900407755339,37.0
Q2TAC2,52.83024556554,37.0
Q2TAC6,53.32461943102186,37.0
Q2TAL5,50.81661630082778,37.0
Q2TAL8,46.126212384924095,37.0
Q2TAY7,50.59455414213019,37.0
Q2TAZ0,52.31160589434461,37.0
Q2TBE0,47.66250356197128,37.0
Q2UY09,48.76065190940866,37.0
Q2VPB7,48.47114444056059,37.0
Q2VPK5,52.26709703135113,37.0
Q2VWP7,51.96969251254067,37.0
Q2Y0W8,52.56842869275276,37.0
Q32M88,53.72117463088757,37.0
Q32MK0,44.12201289937647,37.0
Q32NC0,49.65239172337414,37.0
Q32P28,48.08508553171973,37.0
Q32P41,45.40294346824757,37.0
Q32P44,49.457720782759935,37.0
Q330K2,50.4816484755168,37.0
Q3B726,47.97625634852137,37.0
Q3B7J2,51.86561887496338,37.0
Q3B7T1,49.59082141298095,37.0
Q3KNV8,45.58487229356188,37.0
Q3KQU3,49.33413463389073,37.0
Q3KQV9,51.34914497498654,37.0
Q3KRA6,49.331656616173724,37.0
Q3KRA9,52.15787585091922,37.0
Q3L8U1,46.850036955854144,37.0
Q3LXA3,55.093708347854104,37.0
Q3MHD2,52.22941757405885,37.0
Q3MII6,47.488850570777885,37.0
Q3MIT2,48.33188494150302,37.0
Q3SY56,53.60858645442684,37.0
Q3SY69,50.03075761122616,37.0
Q3T8J9,50.455051984915535,37.0
Q3V6T2,47.613628075659356,37.0
Q3YEC7,54.54765310847917,37.0
Q3ZCM7,54.85080284116865,37.0
Q460N5,46.96709356172879,37.0
Q495M3,54.48148556144753,37.0
Q495W5,52.3080011343214,37.0
Q499Z4,50.15281490860908,37.0
Q49A26,52.19786441844986,37.0
Q49AM3,46.592238002668566,37.0
Q49AR2,52.69747230356229,37.0
Q49B96,56.59794102271659,37.0
Q4AC94,49.61271631771967,37.0
Q4FZB7,56.64145293047007,37.0
Q4G0A6,46.93853597264622,37.0
Q4G0F5,53.4183505861196,37.0
Q4G0J3,48.678305179347504,37.0
Q4G0N4,56.912710088947925,37.0
Q4G0X4,50.52375805092759,37.0
Q4G148,52.51281725117056,37.0
Q4G176,48.68288397347702,37.0
Q4J6C6,51.90713894081439,37.0
Q4JDL3,54.919765366293134,37.0
Q4JM47,51.04419708684418,37.0
Q4KMP7,49.677786156171635,37.0
Q4KMQ1,50.160676347413954,37.0
Q4KWH8,47.31108010125437,37.0
Q4L235,49.45060634194655,37.0
Q4LDG9,52.97590400518259,37.0
Q4LE39,46.51259148933683,37.0
Q4U2R6,50.75893878344426,37.0
Q4UJ75,54.65099473208265,37.0
Q4V328,48.03755060371108,37.0
Q4V339,49.48817871081842,37.0
Q4VC05,48.898120206204425,37.0
Q504Q3,47.399441060379395,37.0
Q504T8,50.11496574901271,37.0
Q504U0,55.172851974153566,37.0
Q52LA3,51.36591414126707,37.0
Q52LJ0,49.61065402625561,37.0
Q52LR7,48.35950007780391,37.0
Q538Z0,51.805839913348656,37.0
Q53EL6,49.2881381565923,37.0
Q53ET0,51.04412372112019,37.0
Q53EZ4,47.10910922762142,37.0
Q53F19,50.364014017429476,37.0
Q53FA7,64.9097782201734,37.0
Q53FT3,52.80076119358408,37.0
Q53FZ2,46.381621519341564,37.0
Q53G59,49.32664366433378,37.0
Q53GS9,52.14657378046466,37.0
Q53GT1,46.238900442178284,37.0
Q53H47,50.420584492005005,37.0
Q53H54,45.43576687319143,37.0
Q53H80,50.86320047218007,37.0
Q53H82,59.75744472264705,37.0
Q53H96,62.76078839485834,37.0
Q53HC5,48.47783151154552,37.0
Q53HC9,53.58729954875103,37.0
Q53HL2,51.66584082494342,37.0
Q53HV7,51.336765229392554,37.0
Q53QZ3,44.57068564386031,37.0
Q53R12,55.40908893618988,37.0
Q53R41,46.94148626735987,37.0
Q53RE8,49.072436611375906,37.0
Q53S33,56.812356045853534,37.0
Q53T59,48.37936668543922,37.0
Q53T94,49.71267764307006,37.0
Q562E7,48.64581026387917,37.0
Q562F6,52.0127402843914,37.0
Q562R1,57.92972076889527,37.0
Q567U6,49.08828879799825,37.0
Q56P03,50.66295932336572,37.0
Q58A45,50.041159734000075,37.0
Q58EX7,47.07460388868924,37.0
Q58F21,46.65924558293301,37.0
Q58FF6,51.548745535394104,37.0
Q58FF7,52.890349534660665,37.0
Q58FF8,50.57704999328219,37.0
Q58FG1,51.02380212636615,37.0
Q58WW2,55.575226452428275,37.0
Q5BJF6,51.96290112487669,37.0
Q5BJH7,54.072960295289974,37.0
Q5BKU9,54.473915583756856,37.0
Q5BKX5,49.789585154053526,37.0
Q5BKY9,55.765385012474326,37.0
Q5BKZ1,48.01864362663469,37.0
Q5BVD1,51.59915648870899,37.0
Q5C9Z4,48.734476502240916,37.0
Q5D1E8,47.18713522322026,37.0
Q5DJT8,52.41713682272537,37.0
Q5EBL4,46.6951681779598,37.0
Q5EBL8,50.8728436359842,37.0
Q5EBM0,51.72231775304066,37.0
Q5F1R6,48.74419163998735,37.0
Q5FBB7,53.08486646624087,37.0
Q5FWE3,51.06876723424682,37.0
Q5FWF5,50.36776886351715,37.0
Q5GLZ8,50.61816789185346,37.0
Q5H913,52.971050522629305,37.0
Q5H9F3,47.857988083503756,37.0
Q5H9R7,55.59156487462334,37.0
Q5H9S7,50.52168944259879,37.0
Q5HY81,51.20360087072318,37.0
Q5HYI7,51.912902377321515,37.0
Q5HYI8,51.994397439856044,37.0
Q5HYJ3,52.101072349582005,37.0
Q5HYK3,53.594300339201936,37.0
Q5HYK7,46.6784564576579,37.0
Q5JP53,54.544906854412375,37.0
Q5JPH6,46.88999875798893,37.0
Q5JPI3,49.12381314163247,37.0
Q5JPI9,47.46476692660048,37.0
Q5JQF8,50.63295454287719,37.0
Q5JRX3,54.11697629374836,37.0
Q5JS54,63.1759965153723,37.0
Q5JSH3,55.39643614678798,37.0
Q5JSL3,48.370527643852576,37.0
Q5JT25,53.71798849224308,37.0
Q5JTC6,53.65154711189763,37.0
Q5JTD0,50.4006415678815,37.0
Q5JTH9,46.871506157156716,37.0
Q5JTV8,59.87147829185743,37.0
Q5JTW2,48.52408191616033,37.0
Q5JTZ9,48.43259860540891,37.0
Q5JU67,47.78960926186209,37.0
Q5JU69,52.74482523098765,37.0
Q5JU85,46.741157465858535,37.0
Q5JUR7,48.24204369099702,37.0
Q5JUW8,51.64279414002071,37.0
Q5JV73,49.02658546026237,37.0
Q5JVF3,47.0436659643014,37.0
Q5JVL4,55.62600588680803,37.0
Q5JWF2,52.888073528663085,37.0
Q5JWR5,51.00596177211062,37.0
Q5JXB2,51.38033451529926,37.0
Q5K651,46.30679132289169,37.0
Q5LJA5,47.95919774429536,37.0
Q5M775,60.25473314254807,37.0
Q5M9N0,52.71131423655023,37.0
Q5MIZ7,46.89825766712649,37.0
Q5MNZ6,59.65444119874927,37.0
Q5MNZ9,56.20421346508113,37.0
Q5NDL2,50.93364512294872,37.0
Q5PRF9,48.603180858187734,37.0
Q5QGZ9,52.26631479159442,37.0
Q5QJ74,47.53389524789168,37.0
Q5QJE6,51.92052175611445,37.0
Q5QP74,50.202247661650475,37.0
Q5QP82,55.49620182166902,37.0
Q5QPM7,54.204216904433906,37.0
Q5R372,50.99985734834287,37.0
Q5R3I4,53.176986229707346,37.0
Q5S007,55.48641803080503,37.0
Q5SNV9,46.854537568051185,37.0
Q5SQH8,55.63030886504843,37.0
Q5SQI0,52.61975261786718,37.0
Q5SR50,49.594432176089775,37.0
Q5SRE5,47.878546457821145,37.0
Q5SRH9,52.72968560684058,37.0
Q5SRP5,55.27008659846943,37.0
Q5SRQ6,51.23738732308894,37.0
Q5SSJ5,48.6326762326695,37.0
Q5SVZ6,49.5228649047728,37.0
Q5SW79,49.85725731240417,37.0
Q5SW96,46.45886511233617,37.0
Q5SXM2,40.95029270889842,37.0
Q5SXM8,62.168063854221366,37.0
Q5SY16,45.30264684986398,37.0
Q5T011,52.501838249903926,37.0
Q5T0F9,49.194137491759896,37.0
Q5T0N5,49.3695380967928,37.0
Q5T124,51.349968924646504,37.0
Q5T160,52.5248882716935,37.0
Q5T1C6,55.00298641921013,37.0
Q5T1M5,48.08948920706859,37.0
Q5T1V6,50.252655576191444,37.0
Q5T1Z8,49.95176210353969,37.0
Q5T200,50.47507252661164,37.0
Q5T280,50.300942426800425,37.0
Q5T2D3,48.08060994092382,37.0
Q5T2R2,53.93230072634263,37.0
Q5T3I0,50.16081749137713,37.0
Q5T3J3,45.792151274623606,37.0
Q5T440,53.52810281116595,37.0
Q5T447,46.829611772351385,37.0
Q5T4F4,50.981602192706454,37.0
Q5T4F7,47.567974035232574,37.0
Q5T4S7,49.073171790524086,37.0
Q5T4U5,55.6050928064399,37.0
Q5T5C0,50.67732775960185,37.0
Q5T5C7,52.78198755208598,37.0
Q5T5J6,55.75340619917921,37.0
Q5T5U3,49.373657489188275,37.0
Q5T5X7,46.62188285031672,37.0
Q5T5Y3,49.20206429538641,37.0
Q5T653,50.898617791292544,37.0
Q5T6F0,49.80181268120444,37.0
Q5T6F2,55.63040166008842,37.0
Q5T6J8,52.59322191394173,37.0
Q5T6S3,47.540690905531505,37.0
Q5T6V5,48.248236615336296,37.0
Q5T7V8,49.213443296608816,37.0
Q5T7W0,53.068005263116895,37.0
Q5T7W7,45.07295504041377,37.0
Q5T7Y6,53.41652410044256,37.0
Q5T8I3,49.19890117912932,37.0
Q5T8I9,53.94883375026423,37.0
Q5T8P6,46.61766380130601,37.0
Q5T8R1,51.25951384900577,37.0
Q5T9B7,50.723624431152764,37.0
Q5TA31,52.06649616154253,37.0
Q5TA45,52.24367666028383,37.0
Q5TA50,47.868523087570246,37.0
Q5TAP6,53.40583078854464,37.0
Q5TAQ9,49.96972745937183,37.0
Q5TAX3,47.07847004797073,37.0
Q5TBA9,54.89828579081677,37.0
Q5TBB1,47.80840527389819,37.0
Q5TC12,53.60933551373316,37.0
Q5TC82,52.367685602221805,37.0
Q5TCQ9,49.238827915726915,37.0
Q5TCS8,52.865674801258095,37.0
Q5TCZ1,48.19739618114371,37.0
Q5TDF0,52.47374593660577,37.0
Q5TDH0,52.12999003169227,37.0
Q5TEJ8,47.70365397237055,37.0
Q5TEU4,55.63659651751217,37.0
Q5TFE4,55.41111167659977,37.0
Q5TG30,51.995753466349505,37.0
Q5TH30,51.417059406079225,37.0
Q5THJ4,47.01632818003644,37.0
Q5THK1,54.50983368076163,37.0
Q5TZA2,51.88041203953459,37.0
Q5U4N7,52.261510619476034,37.0
Q5U5Q3,49.53222633425835,37.0
Q5U5X0,53.49649653597594,37.0
Q5U623,49.229228320216066,37.0
Q5UIP0,46.40739052834666,37.0
Q5VIR6,48.52182045624607,37.0
Q5VSG8,53.14161602523172,37.0
Q5VSL9,49.68890994736951,37.0
Q5VST9,49.829124001140926,37.0
Q5VSY0,54.459852566709166,37.0
Q5VT06,52.994919294304125,37.0
Q5VT25,49.758638775630715,37.0
Q5VT52,47.52183120688652,37.0
Q5VTB9,50.56741781578441,37.0
Q5VTD9,49.98377499359044,37.0
Q5VTE6,49.10769675661668,37.0
Q5VTH9,52.63880119435095,37.0
Q5VTJ3,47.48721789175088,37.0
Q5VTL8,50.19726717702888,37.0
Q5VTQ0,54.59121849546014,37.0
Q5VTR2,46.92361499519762,37.0
Q5VU43,45.99519473188986,37.0
Q5VU65,53.312440674052915,37.0
Q5VUA4,47.98304373922637,37.0
Q5VUC7,51.63925566089478,37.0
Q5VUD6,55.43536748060101,37.0
Q5VUJ9,50.31248154418105,37.0
Q5VV16,52.999686637948585,37.0
Q5VV41,49.31025284700238,37.0
Q5VV42,50.72303070051928,37.0
Q5VV52,56.7773661404317,37.0
Q5VV67,44.26565696464816,37.0
Q5VVJ2,47.197761388974435,37.0
Q5VVQ6,48.31117602293547,37.0
Q5VW32,48.901290107265595,37.0
Q5VWC4,53.81350219067542,37.0
Q5VWG9,51.35216317647924,37.0
Q5VWJ9,46.91707623378605,37.0
Q5VWN6,49.924605020269574,37.0
Q5VWQ0,53.29534216136058,37.0
Q5VWZ2,52.163113993825306,37.0
Q5VY93,47.41997170058311,37.0
Q5VYK3,47.97835586068956,37.0
Q5VYS8,48.648148762618256,37.0
Q5VYV7,52.23438959777498,37.0
Q5VZ66,55.23669629061524,37.0
Q5VZ89,48.81923007119042,37.0
Q5VZE5,50.199288752609604,37.0
Q5VZF2,48.94369964569323,37.0
Q5VZK9,53.53612685414744,37.0
Q5VZL5,45.86340506137503,37.0
Q5VZM2,56.66838018795238,37.0
Q5VZU9,53.553553570853836,37.0
Q5W026,46.87168296541108,37.0
Q5W0B1,48.14828230795248,37.0
Q5W0H4,52.96986551819551,37.0
Q5W0V3,50.81563478628053,37.0
Q5W111,53.24755674294577,37.0
Q5XG92,54.685328124874474,37.0
Q5XPI4,49.188791111530115,37.0
Q5XUX1,53.62985607316122,37.0
Q63HN8,47.55694635947926,37.0
Q63ZY3,48.717554041161314,37.0
Q641Q2,51.12817215693133,37.0
Q64ET8,51.02914259328113,37.0
Q658Y4,52.322725076810734,37.0
Q659A1,49.18941195393927,37.0
Q659C4,49.29729088908215,37.0
Q66GS9,47.042302828555606,37.0
Q66K14,49.24117930431405,37.0
Q66K64,52.30929013764925,37.0
Q66K74,49.563487814118545,37.0
Q66K89,49.848307564426435,37.0
Q66LE6,53.156835885605744,37.0
Q66PJ3,54.04437537445165,37.0
Q676U5,53.7350874000332,37.0
Q67FW5,52.691984353951874,37.0
Q68CP9,46.40434582895622,37.0
Q68CQ4,46.654183901447254,37.0
Q68CZ6,46.13682466290485,37.0
Q68D51,52.727420696269405,37.0
Q68D91,53.12842962522332,37.0
Q68DC2,53.18904167574908,37.0
Q68DH5,51.02349253908189,37.0
Q68DK2,50.91219969742284,37.0
Q68DK7,46.37056522111913,37.0
Q68DL7,54.96277809382153,37.0
Q68E01,49.433195284115996,37.0
Q68EM7,47.70016104283141,37.0
Q69YH5,50.80604279809656,37.0
Q69YJ1,46.02194133671667,37.0
Q69YL0,53.00263214896005,37.0
Q69YN2,49.30221282391696,37.0
Q69YN4,48.209459627841134,37.0
Q69YQ0,48.799365937308906,37.0
Q69YZ2,54.483119074156974,37.0
Q6AI08,49.84897043365454,37.0
Q6AI12,47.47167508420786,37.0
Q6AI39,49.50257322205103,37.0
Q6AWC2,46.961204210097875,37.0
Q6AZZ1,52.956273701829154,37.0
Q6BCY4,60.7691873073601,37.0
Q6BDS2,53.81428233985475,37.0
Q6DCA0,45.30815063690491,37.0
Q6DD87,53.42007131294099,37.0
Q6DD88,51.69634325881346,37.0
Q6DHV7,63.31565525160062,37.0
Q6DKI1,47.93825242580209,37.0
Q6DKJ4,49.9906793369381,37.0
Q6DKK2,51.25152054048084,37.0
Q6DN03,49.431717447615625,37.0
Q6DN12,52.744773165084304,37.0
Q6DN90,43.71166585843412,37.0
Q6DT37,49.04592457641073,37.0
Q6FI81,50.683936658677624,37.0
Q6GMV2,53.3992016989007,37.0
Q6GMV3,61.48155421007804,37.0
Q6GQQ9,48.05114006137988,37.0
Q6GYQ0,49.16886474144663,37.0
Q6I9Y2,51.040767478778434,37.0
Q6IA69,57.08198475531671,37.0
Q6IA86,53.92142469884744,37.0
Q6IAA8,53.4553322111546,37.0
Q6IAN0,46.65021761122761,37.0
Q6IBS0,52.19567115619878,37.0
Q6IBW4,47.70397562692824,37.0
Q6IC98,50.14561821150214,37.0
Q6ICB0,46.87323229280432,37.0
Q6ICG6,52.98194551904911,37.0
Q6ICL3,54.012146340627545,37.0
Q6IE81,49.98370457668027,37.0
Q6IEE8,49.98003182519884,37.0
Q6IEG0,47.45004247661729,37.0
Q6IN84,52.96423264131888,37.0
Q6IN85,52.05453677598305,37.0
Q6IPR1,56.3128749792101,37.0
Q6IPR3,53.3216357648527,37.0
Q6IPU0,53.92096634658417,37.0
Q6IQ22,53.567160244667676,37.0
Q6IQ26,52.36585056262081,37.0
Q6IQ49,49.96564023777087,37.0
Q6JBY9,61.86279715868337,37.0
Q6JQN1,50.631497722475885,37.0
Q6KB66,50.99197844306395,37.0
Q6KC79,50.94814520952849,37.0
Q6L8Q7,52.56944122041798,37.0
Q6MZP7,46.00733242550795,37.0
Q6N043,51.36944453854399,37.0
Q6N063,49.34368167068425,37.0
Q6N069,49.368700147958194,37.0
Q6NS38,51.27322852528183,37.0
Q6NSI1,51.91975077806512,37.0
Q6NSW5,49.705228836029676,37.0
Q6NSZ9,51.47369712953841,37.0
Q6NT76,48.00844352547228,37.0
Q6NTE8,52.461471923064614,37.0
Q6NUQ1,48.25605472642043,37.0
Q6NUQ4,56.74885094662918,37.0
Q6NVY1,50.68052784799701,37.0
Q6NW29,48.35242045203343,37.0
Q6NW34,52.57147058047397,37.0
Q6NXE6,43.68424961485467,37.0
Q6NXR4,47.07768724908671,37.0
Q6NXT1,49.17350979327695,37.0
Q6NYC1,47.86059582594257,37.0
Q6NYC8,50.24328021171822,37.0
Q6NZ36,53.84906908872574,37.0
Q6NZI2,49.95537628620293,37.0
Q6NZY4,51.967203366336086,37.0
Q6P087,48.23273059333251,37.0
Q6P0N0,49.09212106192897,37.0
Q6P0Q8,51.97967810232362,37.0
Q6P158,51.75469086035325,37.0
Q6P1J6,52.764444294712746,37.0
Q6P1J9,45.70158846815305,37.0
Q6P1K2,49.477919993250474,37.0
Q6P1L5,51.68185722876965,37.0
Q6P1L8,51.25818692087557,37.0
Q6P1M3,51.59281056978227,37.0
Q6P1N0,48.42285048038945,37.0
Q6P1N9,60.1415267225278,37.0
Q6P1Q9,45.87997479539746,37.0
Q6P1R3,52.1246140250265,37.0
Q6P1R4,46.37174883073539,37.0
Q6P1X5,49.67808963934792,37.0
Q6P1X6,56.62141636039164,37.0
Q6P2C8,46.962223808398186,37.0
Q6P2E9,49.96439017546156,37.0
Q6P2H3,45.886198454886205,37.0
Q6P2I3,56.24761369509608,37.0
Q6P2P2,50.562348461767044,37.0
Q6P2Q9,50.401176576979054,37.0
Q6P3S1,52.035909394063225,37.0
Q6P3S6,52.71242325824072,37.0
Q6P3W2,51.47590769034596,37.0
Q6P3W7,51.59107677247501,37.0
Q6P3X3,46.250477512945324,37.0
Q6P4E1,54.509054986023166,37.0
Q6P4F7,48.96855384360603,37.0
Q6P4I2,54.303294887791154,37.0
Q6P4R8,48.849623306738074,37.0
Q6P582,55.64019157747786,37.0
Q6P597,48.37567630313676,37.0
Q6P5Z2,50.02365977294593,37.0
Q6P6B7,47.782949424805715,37.0
Q6P6C2,49.957676569200096,37.0
Q6P996,45.69549590019972,37.0
Q6P9B6,50.96269481961016,37.0
Q6P9B9,48.081384714284255,37.0
Q6P9G9,54.412071857793734,37.0
Q6P9H4,50.47923001071568,37.0
Q6PCB5,53.08583463968381,37.0
Q6PCD5,50.90131220562557,37.0
Q6PCE3,53.75988172245026,37.0
Q6PCT2,48.568943616539954,37.0
Q6PD62,45.873576564400004,37.0
Q6PD74,48.29473675907234,37.0
Q6PEW1,53.28647450856577,37.0
Q6PEY2,54.138868508213726,37.0
Q6PFW1,51.46472522693038,37.0
Q6PGN9,54.304045957470194,37.0
Q6PGP7,50.35998773103813,37.0
Q6PGQ7,50.74499516932943,37.0
Q6PHR2,48.00113241777608,37.0
Q6PI26,55.48336898809343,37.0
Q6PI48,56.764325654549744,37.0
Q6PI98,47.74385457488026,37.0
Q6PID6,48.96076328798239,37.0
Q6PID8,49.680456901536594,37.0
Q6PII3,55.2430018706098,37.0
Q6PII5,53.087493816829614,37.0
Q6PIJ6,50.52374714415748,37.0
Q6PIW4,46.19712589529908,37.0
Q6PIY5,49.02157118307446,37.0
Q6PJ61,47.8962205310627,37.0
Q6PJ69,46.29925250223384,37.0
Q6PJG2,45.890904211552986,37.0
Q6PJG6,46.36749321446388,37.0
Q6PJI9,51.07425183227963,37.0
Q6PJT7,51.33212653746988,37.0
Q6PJW8,55.52852143189429,37.0
Q6PKG0,48.15480749353577,37.0
Q6PL24,47.779031272999234,37.0
Q6PRD1,52.54605934108545,37.0
Q6Q759,52.01731056530629,37.0
Q6QNY0,54.7413861160951,37.0
Q6QNY1,54.52079086803043,37.0
Q6R2W3,52.114855207237596,37.0
Q6R327,48.39807641910507,37.0
Q6R954,55.07392489660876,37.0
Q6RFH5,50.95838517964549,37.0
Q6RW13,51.81438014475762,37.0
Q6S8J3,58.95545754507709,37.0
Q6SJ96,47.6074948935903,37.0
Q6SPF0,47.0653587173459,37.0
Q6STE5,46.53999411854532,37.0
Q6T4P5,52.467074587931926,37.0
Q6TFL3,49.8549378531185,37.0
Q6UB28,55.03466455817749,37.0
Q6UB35,54.25248601466345,37.0
Q6UB99,50.935554059799586,37.0
Q6ULP2,50.94914169006559,37.0
Q6UUV7,48.9260494530729,37.0
Q6UUV9,52.08965558493617,37.0
Q6UVJ0,46.33666713482427,37.0
Q6UW63,49.643668224930195,37.0
Q6UW68,52.925829191362155,37.0
Q6UW78,54.28743009929956,37.0
Q6UWE0,50.521485695381315,37.0
Q6UWP2,54.3014726336255,37.0
Q6UWP8,53.01650128380991,37.0
Q6UWU4,47.32011109073948,37.0
Q6UWY0,54.38675083285934,37.0
Q6UWZ7,54.80078173366225,37.0
Q6UX04,48.37437822061787,37.0
Q6UX53,50.581944438965635,37.0
Q6UXN9,52.88972458637345,37.0
Q6V0L0,54.96867372302066,37.0
Q6V1P9,53.39193769700178,37.0
Q6V1X1,54.02462406364492,37.0
Q6VEQ5,49.91929811727164,37.0
Q6VMQ6,46.22341825022642,37.0
Q6VN20,50.592903337031004,37.0
Q6VY07,50.51450123017296,37.0
Q6W2J9,50.82844174064298,37.0
Q6WCQ1,50.821165754956425,37.0
Q6WKZ4,51.71179003804524,37.0
Q6WRX3,47.378228714199096,37.0
Q6XQN6,61.8225094981571,37.0
Q6XUX3,47.282334904609996,37.0
Q6XZB0,47.877513487924816,37.0
Q6XZF7,46.15418663295652,37.0
Q6Y1H2,49.395331012120536,37.0
Q6Y288,52.581947414034985,37.0
Q6Y7W6,47.46195767102189,37.0
Q6YHU6,49.78594546858198,37.0
Q6YN16,50.360537816724545,37.0
Q6YP21,64.6122439573763,37.0
Q6ZMI0,48.7640023744669,37.0
Q6ZMS4,54.06588743900841,37.0
Q6ZMU1,52.587238761011626,37.0
Q6ZN04,50.23208707106169,37.0
Q6ZN17,51.31470330841175,37.0
Q6ZN18,50.888560669532374,37.0
Q6ZN28,50.75219322949404,37.0
Q6ZN54,51.12534579269605,37.0
Q6ZN55,45.56371143533954,37.0
Q6ZN64,51.18378856202013,37.0
Q6ZNE5,49.988902047380314,37.0
Q6ZNJ1,46.99068267879879,37.0
Q6ZNW5,50.76991181603334,37.0
Q6ZQW0,55.201174662477435,37.0
Q6ZR64,53.746268419381614,37.0
Q6ZRI6,44.33229326598217,37.0
Q6ZRI8,51.71421342208127,37.0
Q6ZRP7,54.170295083985536,37.0
Q6ZRQ5,43.708430185568886,37.0
Q6ZRS2,48.82129497730962,37.0
Q6ZRS4,49.70312321286763,37.0
Q6ZRV2,49.272694628396,37.0
Q6ZS11,45.255229371595384,37.0
Q6ZS17,48.85650122909708,37.0
Q6ZS30,51.77633439702239,37.0
Q6ZS49,54.297041152189315,37.0
Q6ZSB9,50.77582909355788,37.0
Q6ZSJ8,53.76283356978426,37.0
Q6ZSJ9,55.744262793233275,37.0
Q6ZSS3,61.11539221525065,37.0
Q6ZSX4,53.42575920028316,37.0
Q6ZSZ5,47.684243372250634,37.0
Q6ZT12,46.24475532926364,37.0
Q6ZT62,51.667056764283764,37.0
Q6ZTR5,51.05346163239677,37.0
Q6ZTW0,48.24634769687833,37.0
Q6ZU35,47.43103233917692,37.0
Q6ZU65,46.46157360795662,37.0
Q6ZUA9,51.81138681987146,37.0
Q6ZUM4,51.32166492728613,37.0
Q6ZUT1,51.88373684183997,37.0
Q6ZUU7,56.04854653349686,37.0
Q6ZV56,50.74221724177088,37.0
Q6ZV70,52.926751641148925,37.0
Q6ZVM7,53.19159593034801,37.0
Q6ZW49,49.38633791426989,37.0
Q6ZW76,46.974684644397435,37.0
Q6ZWC4,54.806143002798734,37.0
Q6ZWJ1,45.54028731848089,37.0
Q6ZWT7,52.19148788436571,37.0
Q709C8,51.85424263989786,37.0
Q70CQ2,47.76560009035892,37.0
Q70EL1,53.43142281994528,37.0
Q70EL4,49.67935534285085,37.0
Q70IA6,47.734071178763244,37.0
Q70J99,45.959379667950486,37.0
Q70JA7,55.817170765575064,37.0
Q70Z35,51.769102767455614,37.0
Q70Z53,48.001329717174094,37.0
Q711Q0,52.86206808379612,37.0
Q712K3,52.4456673734159,37.0
Q71F23,51.94189336417054,37.0
Q71F56,50.059649460716656,37.0
Q71RC2,51.04108020030842,37.0
Q71SY5,49.01635124307449,37.0
Q71U36,53.716058445149386,37.0
Q75N03,49.22388074589403,37.0
Q75QN2,47.23531869203427,37.0
Q765P7,52.80989672988079,37.0
Q76FK4,49.362825790776256,37.0
Q76L83,50.503733083248804,37.0
Q76N32,49.21933692451545,37.0
Q7KZ85,48.75331245382211,37.0
Q7KZF4,44.8303517570409,37.0
Q7KZI7,47.193647739466286,37.0
Q7L014,48.14025398230652,37.0
Q7L099,48.798559167940134,37.0
Q7L0Y3,51.34906229628114,37.0
Q7L1Q6,47.260153419588,37.0
Q7L1T6,52.95976696116105,37.0
Q7L1V2,51.673765845871884,37.0
Q7L266,55.14190840347149,37.0
Q7L273,52.06875665517774,37.0
Q7L2E3,50.100219127756944,37.0
Q7L2H7,47.94062237861951,37.0
Q7L2J0,48.16588263932992,37.0
Q7L2Z9,51.033160269857476,37.0
Q7L3B6,51.094027568131324,37.0
Q7L3S4,51.91750048716246,37.0
Q7L3T8,54.692223246957944,37.0
Q7L3V2,47.49440598828032,37.0
Q7L4I2,51.45935905116403,37.0
Q7L523,64.21436974240903,37.0
Q7L576,50.76087634346855,37.0
Q7L590,49.39207778413445,37.0
Q7L591,50.06577414287087,37.0
Q7L592,48.12273497298022,37.0
Q7L5D6,49.195909736671126,37.0
Q7L5N1,54.262799444193284,37.0
Q7L5Y1,55.65793658810229,37.0
Q7L5Y6,50.471295695776504,37.0
Q7L5Y9,50.94061924833076,37.0
Q7L775,51.51537165221734,37.0
Q7L7V1,46.5778668620202,37.0
Q7L7X3,50.889531523939425,37.0
