accession,Tm,ogt,species
P91189,42.784547864425505,20.0,Caenorhabditis elegans
P91198,43.64819698206223,20.0,Caenorhabditis elegans
P91230,47.35254731369394,20.0,Caenorhabditis elegans
P91240,38.617641339432346,20.0,Caenorhabditis elegans
P91252,36.2309260358317,20.0,Caenorhabditis elegans
P91253,45.56880312451098,20.0,Caenorhabditis elegans
P91268,48.578749071675745,20.0,Caenorhabditis elegans
P91276,33.66971566866079,20.0,Caenorhabditis elegans
P91277,39.296899824558096,20.0,Caenorhabditis elegans
P91283,49.331040437170614,20.0,Caenorhabditis elegans
P91302,45.246794196712266,20.0,Caenorhabditis elegans
P91309,38.12954162090811,20.0,Caenorhabditis elegans
P91321,37.13413747180934,20.0,Caenorhabditis elegans
P91341,38.49954115350191,20.0,Caenorhabditis elegans
P91343,49.64831871417691,20.0,Caenorhabditis elegans
P91350,38.432233283981134,20.0,Caenorhabditis elegans
P91369,45.384880886537275,20.0,Caenorhabditis elegans
P91398,40.27344688408655,20.0,Caenorhabditis elegans
P91401,37.42562295616074,20.0,Caenorhabditis elegans
P91408,40.36704225463902,20.0,Caenorhabditis elegans
P91409,46.24862095565981,20.0,Caenorhabditis elegans
P91416,37.7506391267529,20.0,Caenorhabditis elegans
P91420,41.002154006428825,20.0,Caenorhabditis elegans
P91424,41.87539767148652,20.0,Caenorhabditis elegans
P91427,43.623444278170545,20.0,Caenorhabditis elegans
P91430,37.12726063484663,20.0,Caenorhabditis elegans
P91442,46.455400315205054,20.0,Caenorhabditis elegans
P91455,48.08697342655129,20.0,Caenorhabditis elegans
P91463,45.58842626890465,20.0,Caenorhabditis elegans
P91478,37.09294383092851,20.0,Caenorhabditis elegans
P91495,42.47680284747565,20.0,Caenorhabditis elegans
P91500,33.76035513389882,20.0,Caenorhabditis elegans
P91501,37.04357537848496,20.0,Caenorhabditis elegans
P91502,39.91784049033724,20.0,Caenorhabditis elegans
P91522,45.4096608911722,20.0,Caenorhabditis elegans
P91529,41.693030362616994,20.0,Caenorhabditis elegans
P91532,53.01992008688999,20.0,Caenorhabditis elegans
P91567,48.5552286123366,20.0,Caenorhabditis elegans
P91622,36.81113730831431,25.0,Drosophila melanogaster
P91664,43.594315106725226,25.0,Drosophila melanogaster
P91679,39.81934272795641,25.0,Drosophila melanogaster
P91821,33.98236174955718,20.0,Caenorhabditis elegans
P91829,39.22221846576777,20.0,Caenorhabditis elegans
P91851,38.27459534342844,20.0,Caenorhabditis elegans
P91856,43.003803805852726,20.0,Caenorhabditis elegans
P91862,41.95639195830185,20.0,Caenorhabditis elegans
P91863,36.60601035361527,20.0,Caenorhabditis elegans
P91867,36.828923184215014,20.0,Caenorhabditis elegans
P91871,35.41176872601135,20.0,Caenorhabditis elegans
P91891,42.684022974437426,25.0,Drosophila melanogaster
P91910,47.6710051475328,20.0,Caenorhabditis elegans
P91917,33.12554169316153,20.0,Caenorhabditis elegans
P91926,39.78991236259783,25.0,Drosophila melanogaster
P91927,42.2098429991877,25.0,Drosophila melanogaster
P91929,35.882630672140785,25.0,Drosophila melanogaster
P91931,43.52177067781421,25.0,Drosophila melanogaster
P91938,47.58107032754192,25.0,Drosophila melanogaster
P91943,43.4071885512196,25.0,Drosophila melanogaster
P91982,44.52878824928092,20.0,Caenorhabditis elegans
P91989,37.399525154986435,20.0,Caenorhabditis elegans
P91991,47.23084549206567,20.0,Caenorhabditis elegans
P91997,31.798527584706186,20.0,Caenorhabditis elegans
P91998,34.37572245894226,20.0,Caenorhabditis elegans
P92005,38.92682299501068,20.0,Caenorhabditis elegans
P92016,41.23071421344726,20.0,Caenorhabditis elegans
P92020,44.708860120539526,20.0,Caenorhabditis elegans
P92172,51.61778456431047,20.0,Caenorhabditis elegans
P92177,43.943480222299534,25.0,Drosophila melanogaster
P92199,49.46430298729378,20.0,Caenorhabditis elegans
P92204,44.27545694782714,25.0,Drosophila melanogaster
P92208,41.875449650935344,25.0,Drosophila melanogaster
P92549,43.021762262710574,22.0,Arabidopsis thaliana
P92935,38.89854525021451,22.0,Arabidopsis thaliana
P92947,51.59502700774454,22.0,Arabidopsis thaliana
P92959,49.918059204944726,22.0,Arabidopsis thaliana
P92963,38.53463926862186,22.0,Arabidopsis thaliana
P92964,46.53712697318968,22.0,Arabidopsis thaliana
P92974,44.00147205860092,22.0,Arabidopsis thaliana
P92976,50.61524389088324,22.0,Arabidopsis thaliana
P92979,43.26277837703929,22.0,Arabidopsis thaliana
P92994,34.59646797931523,22.0,Arabidopsis thaliana
P93008,44.15409042702135,22.0,Arabidopsis thaliana
P93025,42.10875997236011,22.0,Arabidopsis thaliana
P93026,48.593991205980224,22.0,Arabidopsis thaliana
P93028,40.763093072397076,22.0,Arabidopsis thaliana
P93031,40.00710841338994,22.0,Arabidopsis thaliana
P93032,40.67838339699099,22.0,Arabidopsis thaliana
P93033,49.440214918576444,22.0,Arabidopsis thaliana
P93042,37.38026050795232,22.0,Arabidopsis thaliana
P93047,42.55783518683679,22.0,Arabidopsis thaliana
P93051,34.97723267684702,22.0,Arabidopsis thaliana
P93303,37.49588064445922,22.0,Arabidopsis thaliana
P93306,41.585253133023414,22.0,Arabidopsis thaliana
P93655,40.675641681270776,22.0,Arabidopsis thaliana
P93736,41.324641091921094,22.0,Arabidopsis thaliana
P93819,49.45716204201314,22.0,Arabidopsis thaliana
P93832,56.387613509187446,22.0,Arabidopsis thaliana
P94111,55.05652856696842,22.0,Arabidopsis thaliana
P94352,42.94167422380938,37.0,Bacillus subtilis
P94358,53.61322075505884,37.0,Bacillus subtilis
P94359,44.26824576375185,37.0,Bacillus subtilis
P94360,42.171668719008814,37.0,Bacillus subtilis
P94369,44.230003660620206,37.0,Bacillus subtilis
P94389,43.04154943414511,37.0,Bacillus subtilis
P94390,40.77495194909136,37.0,Bacillus subtilis
P94392,36.621905330510735,37.0,Bacillus subtilis
P94393,42.36868082487921,37.0,Bacillus subtilis
P94403,54.481828359851406,37.0,Bacillus subtilis
P94407,50.44972076629855,37.0,Bacillus subtilis
P94408,39.905632358885036,37.0,Bacillus subtilis
P94415,42.62703056579289,37.0,Bacillus subtilis
P94417,41.27029382793413,37.0,Bacillus subtilis
P94423,43.758350769491535,37.0,Bacillus subtilis
P94431,42.206314914626766,37.0,Bacillus subtilis
P94437,47.23712358586495,37.0,Bacillus subtilis
P94439,43.439586334710654,37.0,Bacillus subtilis
P94461,39.25266330849463,37.0,Bacillus subtilis
P94462,45.94460095771202,37.0,Bacillus subtilis
P94463,45.00378761992969,37.0,Bacillus subtilis
P94464,42.90081109863922,37.0,Bacillus subtilis
P94474,42.3173745072487,37.0,Bacillus subtilis
P94478,36.81542368403867,37.0,Bacillus subtilis
P94489,48.62742156127522,37.0,Bacillus subtilis
P94498,44.83935514957129,37.0,Bacillus subtilis
P94501,44.6745278710518,37.0,Bacillus subtilis
P94504,46.53441533850594,37.0,Bacillus subtilis
P94507,36.370590370071056,37.0,Bacillus subtilis
P94512,41.33064968177537,37.0,Bacillus subtilis
P94520,44.004711810853614,37.0,Bacillus subtilis
P94523,53.93929614519948,37.0,Bacillus subtilis
P94527,44.51215766575169,37.0,Bacillus subtilis
P94528,46.584079895141166,37.0,Bacillus subtilis
P94534,44.989190798947405,37.0,Bacillus subtilis
P94535,40.95746474030867,37.0,Bacillus subtilis
P94544,48.52571742047166,37.0,Bacillus subtilis
P94545,42.56256308949864,37.0,Bacillus subtilis
P94547,42.38168471675564,37.0,Bacillus subtilis
P94550,45.09670549062604,37.0,Bacillus subtilis
P94551,45.08202367998808,37.0,Bacillus subtilis
P94558,45.01738367703746,37.0,Bacillus subtilis
P94560,50.5320546485396,37.0,Bacillus subtilis
P94565,42.6241243290023,37.0,Bacillus subtilis
P94569,46.84984682768395,37.0,Bacillus subtilis
P94573,48.58993342539259,37.0,Bacillus subtilis
P94588,41.79421033891595,37.0,Bacillus subtilis
P94592,44.63230657285736,37.0,Bacillus subtilis
P96134,90.16134316012318,70.0,Thermus thermophilus
P96499,40.21308742599499,37.0,Bacillus subtilis
P96503,54.97684940021317,37.0,Bacillus subtilis
P96574,46.33464109545026,37.0,Bacillus subtilis
P96579,52.79933960167079,37.0,Bacillus subtilis
P96583,42.363091645650016,37.0,Bacillus subtilis
P96593,36.130563578410765,37.0,Bacillus subtilis
P96597,46.878703512326965,37.0,Bacillus subtilis
P96603,37.536579738778045,37.0,Bacillus subtilis
P96605,42.33873437019249,37.0,Bacillus subtilis
P96612,40.60938940946279,37.0,Bacillus subtilis
P96613,45.60566923992685,37.0,Bacillus subtilis
P96614,43.40950336402529,37.0,Bacillus subtilis
P96615,42.69124397561408,37.0,Bacillus subtilis
P96616,38.53820812216057,37.0,Bacillus subtilis
P96619,51.04656840711884,37.0,Bacillus subtilis
P96622,41.458042684924486,37.0,Bacillus subtilis
P96647,41.4896902510116,37.0,Bacillus subtilis
P96648,43.72054150945078,37.0,Bacillus subtilis
P96662,45.902789160836804,37.0,Bacillus subtilis
P96663,42.40969019487903,37.0,Bacillus subtilis
P96684,48.781993423418605,37.0,Bacillus subtilis
P96688,40.723152392070226,37.0,Bacillus subtilis
P96703,40.62702424716378,37.0,Bacillus subtilis
P96706,35.76188128554299,37.0,Bacillus subtilis
P96707,43.51179365230802,37.0,Bacillus subtilis
P96708,46.8353217235712,37.0,Bacillus subtilis
P96722,59.01957208031962,37.0,Bacillus subtilis
P96723,49.878339249264556,37.0,Bacillus subtilis
P96726,45.32897646672735,37.0,Bacillus subtilis
P96741,45.475118413485696,37.0,Bacillus subtilis
P97247,41.81915962743539,37.0,Bacillus subtilis
P97287,52.93944051640789,37.0,Mus musculus
P97290,57.516115136106585,37.0,Mus musculus
P97298,55.04708467358107,37.0,Mus musculus
P97310,47.60574707513806,37.0,Mus musculus
P97314,44.57679028441012,37.0,Mus musculus
P97329,47.94310087174973,37.0,Mus musculus
P97355,48.02311582873437,37.0,Mus musculus
P97364,54.70935574018875,37.0,Mus musculus
P97369,44.34593894079382,37.0,Mus musculus
P97370,45.326776957711104,37.0,Mus musculus
P97377,50.23601763364874,37.0,Mus musculus
P97379,51.324882816753515,37.0,Mus musculus
P97384,46.92410284089783,37.0,Mus musculus
P97390,47.687440365562466,37.0,Mus musculus
P97429,46.806338727413646,37.0,Mus musculus
P97434,57.86860708864169,37.0,Mus musculus
P97449,61.918176340318865,37.0,Mus musculus
P97452,55.59835298904959,37.0,Mus musculus
P97465,45.18413141348128,37.0,Mus musculus
P97471,50.258358669684085,37.0,Mus musculus
P97477,44.867352659455136,37.0,Mus musculus
P97478,46.503136037297146,37.0,Mus musculus
P97484,54.2102753525251,37.0,Mus musculus
P97492,46.47693773445758,37.0,Mus musculus
P97494,48.086000956422744,37.0,Mus musculus
P97742,42.16918805173853,37.0,Mus musculus
P97765,55.58768553988719,37.0,Mus musculus
P97770,48.381147214365384,37.0,Mus musculus
P97784,47.60419601989463,37.0,Mus musculus
P97789,47.63772988185242,37.0,Mus musculus
P97798,49.54520118077005,37.0,Mus musculus
P97807,50.06642216518557,37.0,Mus musculus
P97820,48.00817363476721,37.0,Mus musculus
P97822,50.927141619809895,37.0,Mus musculus
P97823,50.4939001683348,37.0,Mus musculus
P97855,53.109275208477854,37.0,Mus musculus
P97865,50.89921659760292,37.0,Mus musculus
P97868,52.34811604979179,37.0,Mus musculus
P97872,40.85633622884074,37.0,Mus musculus
P97930,49.319120163121106,37.0,Mus musculus
P98064,52.513224397134884,37.0,Mus musculus
P98078,46.861589540404374,37.0,Mus musculus
P98080,31.78915156545621,20.0,Caenorhabditis elegans
P98081,41.1777294296413,25.0,Drosophila melanogaster
P98083,54.19440868691305,37.0,Mus musculus
P98149,42.08720560351245,25.0,Drosophila melanogaster
P98160,49.777066341039735,37.0,Homo sapiens
P98170,54.056526755570054,37.0,Homo sapiens
P98172,50.4165697170166,37.0,Homo sapiens
P98175,55.58763126594024,37.0,Homo sapiens
P98179,52.56989267020559,37.0,Homo sapiens
P98195,54.27703348892709,37.0,Mus musculus
P99024,45.11707162529631,37.0,Mus musculus
P99029,54.79226168806673,37.0,Mus musculus
Q00005,53.85392125622226,37.0,Homo sapiens
Q00013,47.72788439283596,37.0,Homo sapiens
Q00055,47.67894482602751,32.0,Saccharomyces cerevisiae
Q00056,47.20779611780247,37.0,Homo sapiens
Q00059,53.883829968030284,37.0,Homo sapiens
Q00168,44.30449364095948,25.0,Drosophila melanogaster
Q00169,56.38293015496374,37.0,Homo sapiens
Q00174,43.033464525743156,25.0,Drosophila melanogaster
Q00218,36.84199916134768,22.0,Arabidopsis thaliana
Q00325,50.559731059301214,37.0,Homo sapiens
Q00341,44.0282583659865,37.0,Homo sapiens
Q00362,50.53763366097895,32.0,Saccharomyces cerevisiae
Q00402,53.09701359137164,32.0,Saccharomyces cerevisiae
Q00403,46.25508896763162,37.0,Homo sapiens
Q00420,47.968325659546146,37.0,Mus musculus
Q00422,48.36086139021662,37.0,Mus musculus
Q00519,48.70489040972306,37.0,Mus musculus
Q00526,50.40075745292811,37.0,Homo sapiens
Q00534,49.14113938985996,37.0,Homo sapiens
Q00535,45.637690978672694,37.0,Homo sapiens
Q00535-2,45.76399686767946,37.0,Homo sapiens
Q00537,48.6238319561915,37.0,Homo sapiens
Q00547,49.64251506712158,37.0,Mus musculus
Q00558,42.723180195364165,37.0,Mus musculus
Q00577,51.161270265034645,37.0,Homo sapiens
Q00587,55.301417075937074,37.0,Homo sapiens
Q00609,59.23110400989287,37.0,Mus musculus
Q00610,48.195520572941774,37.0,Homo sapiens
Q00610-2,46.717619369091096,37.0,Homo sapiens
Q00612,50.61328901922999,37.0,Mus musculus
Q00613,46.946107489190084,37.0,Homo sapiens
Q00618,53.2839095984039,32.0,Saccharomyces cerevisiae
Q00637,44.2634046971146,25.0,Drosophila melanogaster
Q00653,46.73010220478892,37.0,Homo sapiens
Q00653-4,47.73758789727556,37.0,Homo sapiens
Q00684,41.97358499029803,32.0,Saccharomyces cerevisiae
Q00688,53.04805848293665,37.0,Homo sapiens
Q00711,49.771071527969795,32.0,Saccharomyces cerevisiae
Q00722,51.03115268754556,37.0,Homo sapiens
Q00764,49.75115108935976,32.0,Saccharomyces cerevisiae
Q00765,49.97569151601651,37.0,Homo sapiens
Q00796,54.24221411765762,37.0,Homo sapiens
Q00805,46.402428435516356,25.0,Drosophila melanogaster
Q00816,52.69040930645405,32.0,Saccharomyces cerevisiae
Q00828,41.10681493808191,37.0,Bacillus subtilis
Q00839,46.80010600231958,37.0,Homo sapiens
Q00839-2,48.86269249919175,37.0,Homo sapiens
Q00874,45.51168934068443,22.0,Arabidopsis thaliana
Q00899,48.29086544340062,37.0,Mus musculus
Q00915,57.46158178811871,37.0,Mus musculus
Q00941,52.30734052153208,37.0,Mus musculus
Q00955,43.28087550570188,32.0,Saccharomyces cerevisiae
Q00963,44.326848526038184,25.0,Drosophila melanogaster
Q00973,47.68863694416375,37.0,Homo sapiens
Q00987,52.97865954846899,37.0,Homo sapiens
Q00PI9,48.42002919556826,37.0,Mus musculus
Q01080,51.06835399499656,32.0,Saccharomyces cerevisiae
Q01081,47.553495623155904,37.0,Homo sapiens
Q01082,49.14053604821004,37.0,Homo sapiens
Q01082-3,45.983393620206826,37.0,Homo sapiens
Q01085,51.81678935213222,37.0,Homo sapiens
Q01094,47.07519790203473,37.0,Homo sapiens
Q01130,54.92785010461667,37.0,Homo sapiens
Q01167,47.14802068787999,37.0,Homo sapiens
Q01196,50.70253407815893,37.0,Homo sapiens
Q01217,48.13372347924242,32.0,Saccharomyces cerevisiae
Q01279,46.269964764353396,37.0,Mus musculus
Q01320,47.479320484710065,37.0,Mus musculus
Q01405,49.55410385996671,37.0,Mus musculus
Q01415,53.38318407742871,37.0,Homo sapiens
Q01432,51.553892531900914,37.0,Homo sapiens
Q01433,55.86579011270259,37.0,Homo sapiens
Q01448,55.06533382286431,32.0,Saccharomyces cerevisiae
Q01454,45.35774702071455,32.0,Saccharomyces cerevisiae
Q01459,50.76628036513674,37.0,Homo sapiens
Q01464,40.97746867188228,37.0,Bacillus subtilis
Q01465,42.251971400040446,37.0,Bacillus subtilis
Q01474,41.21465627723528,22.0,Arabidopsis thaliana
Q01476,50.03589334238435,32.0,Saccharomyces cerevisiae
Q01477,41.97946661886211,32.0,Saccharomyces cerevisiae
Q01484,51.9397673951015,37.0,Homo sapiens
Q01518,52.44655479734267,37.0,Homo sapiens
Q01518-2,51.12551543145989,37.0,Homo sapiens
Q01519,56.609392574730784,32.0,Saccharomyces cerevisiae
Q01525,50.154519657291644,22.0,Arabidopsis thaliana
Q01532,49.79283937492114,32.0,Saccharomyces cerevisiae
Q01560,50.875743974793075,32.0,Saccharomyces cerevisiae
Q01581,52.66680589500098,37.0,Homo sapiens
Q01604,41.7448492137158,25.0,Drosophila melanogaster
Q01620,48.09627039163396,37.0,Bacillus subtilis
Q01628,46.12330552371625,37.0,Homo sapiens
Q01637,45.813190211126845,25.0,Drosophila melanogaster
Q01650,48.15615969437829,37.0,Homo sapiens
Q01658,60.54772465949977,37.0,Homo sapiens
Q01662,41.421942662134065,32.0,Saccharomyces cerevisiae
Q01664,50.45850398477197,37.0,Homo sapiens
Q01667,38.02364595050336,22.0,Arabidopsis thaliana
Q01730,53.97686033399763,37.0,Mus musculus
Q01780,45.581249931616625,37.0,Homo sapiens
Q01813,49.727376884566866,37.0,Homo sapiens
Q01842,45.45356180434397,25.0,Drosophila melanogaster
Q01844,60.246480297362304,37.0,Homo sapiens
Q01850,50.9890375690271,37.0,Homo sapiens
Q01852,45.32383449145233,32.0,Saccharomyces cerevisiae
Q01855,42.91458871255922,32.0,Saccharomyces cerevisiae
Q01908,44.78102154620927,22.0,Arabidopsis thaliana
Q01909,49.91985660523626,22.0,Arabidopsis thaliana
Q01919,54.500098240555694,32.0,Saccharomyces cerevisiae
Q01939,43.90549189044808,32.0,Saccharomyces cerevisiae
Q01954,50.549355463112065,37.0,Homo sapiens
Q01968,51.999075759307175,37.0,Homo sapiens
Q01968-2,51.431571955807975,37.0,Homo sapiens
Q01970,52.32626752922208,37.0,Homo sapiens
Q01974,51.77634095296889,37.0,Homo sapiens
Q01976,52.012293567164605,32.0,Saccharomyces cerevisiae
Q01995,53.006709916455875,37.0,Homo sapiens
Q02040,49.94311900475553,37.0,Homo sapiens
Q02046,43.66116912923888,32.0,Saccharomyces cerevisiae
Q02053,43.56574436893529,37.0,Mus musculus
Q02078,53.27652022368287,37.0,Homo sapiens
Q02083,54.22624724602461,37.0,Homo sapiens
Q02086,49.631282202911564,37.0,Homo sapiens
Q02094,47.840350722479045,37.0,Homo sapiens
Q02115,42.09406630856212,37.0,Bacillus subtilis
Q02127,53.886191679819134,37.0,Homo sapiens
Q02166,40.8386842240746,22.0,Arabidopsis thaliana
Q02196,48.631699175383154,32.0,Saccharomyces cerevisiae
Q02204,44.69916963661631,32.0,Saccharomyces cerevisiae
Q02206,47.38510073286688,32.0,Saccharomyces cerevisiae
Q02218,47.23986991097178,37.0,Homo sapiens
Q02224,48.96081511345187,37.0,Homo sapiens
Q02224-3,46.347271017637816,37.0,Homo sapiens
Q02241,51.772708553469236,37.0,Homo sapiens
Q02248,55.522705406789676,37.0,Mus musculus
Q02252,44.72091201844068,37.0,Homo sapiens
Q02257,53.04109266147024,37.0,Mus musculus
Q02260,45.69564576421027,32.0,Saccharomyces cerevisiae
Q02326,42.52722732835279,32.0,Saccharomyces cerevisiae
Q02328,45.59209257464858,20.0,Caenorhabditis elegans
Q02332,33.97380697713016,20.0,Caenorhabditis elegans
Q02357,45.07004945252595,37.0,Mus musculus
Q02388,44.769604277050526,37.0,Homo sapiens
Q02427,42.993643880012996,25.0,Drosophila melanogaster
Q02446,55.467451126650296,37.0,Homo sapiens
Q02447,56.817760442475496,37.0,Homo sapiens
Q02455,52.53762898463942,32.0,Saccharomyces cerevisiae
Q02486,47.877860471238996,32.0,Saccharomyces cerevisiae
Q02556,52.376378107119905,37.0,Homo sapiens
Q02630,52.47699861647998,32.0,Saccharomyces cerevisiae
Q02642,57.00297824899936,32.0,Saccharomyces cerevisiae
Q02645,45.730726462552646,25.0,Drosophila melanogaster
Q02725,42.75884646760093,32.0,Saccharomyces cerevisiae
Q02733,51.18788797746365,32.0,Saccharomyces cerevisiae
Q02748,42.763726048547625,25.0,Drosophila melanogaster
Q02750,49.34483050063907,37.0,Homo sapiens
Q02790,49.60093298624437,37.0,Homo sapiens
Q02792,44.953091677771454,32.0,Saccharomyces cerevisiae
Q02793,44.44514241463877,32.0,Saccharomyces cerevisiae
Q02796,47.87566188667784,32.0,Saccharomyces cerevisiae
Q02809,48.239319454200995,37.0,Homo sapiens
Q02821,47.679548869829844,32.0,Saccharomyces cerevisiae
Q02833,53.724773260617376,37.0,Homo sapiens
Q02875,53.89948463477378,32.0,Saccharomyces cerevisiae
Q02880,64.57389038243055,37.0,Homo sapiens
Q02884,44.81493713251002,32.0,Saccharomyces cerevisiae
Q02886,39.73616257310943,37.0,Bacillus subtilis
Q02887,48.94078326315934,32.0,Saccharomyces cerevisiae
Q02892,43.61137462980456,32.0,Saccharomyces cerevisiae
Q02926,40.5356589011185,25.0,Drosophila melanogaster
Q02933,48.3010054689938,32.0,Saccharomyces cerevisiae
Q02948,42.587810796247986,32.0,Saccharomyces cerevisiae
Q02971,40.755513291437296,22.0,Arabidopsis thaliana
Q03001,53.042120489803935,37.0,Homo sapiens
Q03012,51.65731517333999,32.0,Saccharomyces cerevisiae
Q03013,49.08145860029137,37.0,Homo sapiens
Q03014,52.532119784065465,37.0,Homo sapiens
Q03017,43.3600649684861,25.0,Drosophila melanogaster
Q03034,49.6564291767529,32.0,Saccharomyces cerevisiae
Q03043,36.306480897294776,25.0,Drosophila melanogaster
Q03048,59.14470298851852,32.0,Saccharomyces cerevisiae
Q03060,60.86297643672317,37.0,Homo sapiens
Q03063,51.985391288316066,32.0,Saccharomyces cerevisiae
Q03088,59.96689734453235,32.0,Saccharomyces cerevisiae
Q03102,49.33599413511772,32.0,Saccharomyces cerevisiae
Q03104,44.30054331012152,32.0,Saccharomyces cerevisiae
Q03111,53.62311642858157,37.0,Homo sapiens
Q03112,55.58819745505085,37.0,Homo sapiens
Q03148,52.764930852528835,32.0,Saccharomyces cerevisiae
Q03160,53.53510354924161,37.0,Mus musculus
Q03161,51.923342193950155,32.0,Saccharomyces cerevisiae
Q03169,44.702007925073154,37.0,Homo sapiens
Q03180,45.84555424424072,32.0,Saccharomyces cerevisiae
Q03195,48.69655834436735,32.0,Saccharomyces cerevisiae
Q03201,41.469875174745475,32.0,Saccharomyces cerevisiae
Q03206,36.75144860729074,20.0,Caenorhabditis elegans
Q03219,44.107168434783105,32.0,Saccharomyces cerevisiae
Q03222,40.967624938575305,37.0,Bacillus subtilis
Q03223,41.74847507779201,37.0,Bacillus subtilis
Q03224,42.1479878617129,37.0,Bacillus subtilis
Q03231,46.069670905471995,32.0,Saccharomyces cerevisiae
Q03233,51.98896192483742,32.0,Saccharomyces cerevisiae
Q03246,42.48247301779486,32.0,Saccharomyces cerevisiae
Q03262,50.32268373989518,32.0,Saccharomyces cerevisiae
Q03265,56.03941598123275,37.0,Mus musculus
Q03266,51.18429816640807,32.0,Saccharomyces cerevisiae
Q03280,47.82055862163927,32.0,Saccharomyces cerevisiae
Q03290,50.22985029409628,32.0,Saccharomyces cerevisiae
Q03311,57.109557965349566,37.0,Mus musculus
Q03330,52.67204525972154,32.0,Saccharomyces cerevisiae
Q03337,50.48112837885944,32.0,Saccharomyces cerevisiae
Q03393,58.5141102948143,37.0,Homo sapiens
Q03426,52.67765168847243,37.0,Homo sapiens
Q03427,42.16197558285524,25.0,Drosophila melanogaster
Q03430,44.5911024254479,32.0,Saccharomyces cerevisiae
Q03435,48.043093512829486,32.0,Saccharomyces cerevisiae
Q03468,55.18328665812317,37.0,Homo sapiens
Q03522,47.03632051807693,37.0,Bacillus subtilis
Q03523,44.00925197245549,37.0,Bacillus subtilis
Q03532,44.71026612773845,32.0,Saccharomyces cerevisiae
Q03533,50.66264593328321,32.0,Saccharomyces cerevisiae
Q03558,49.94742346228921,32.0,Saccharomyces cerevisiae
Q03559,48.430394541492014,32.0,Saccharomyces cerevisiae
Q03570,38.69724358547605,20.0,Caenorhabditis elegans
Q03577,39.94106902884831,20.0,Caenorhabditis elegans
Q03604,34.88964434153724,20.0,Caenorhabditis elegans
Q03606,43.25148642522736,20.0,Caenorhabditis elegans
Q03609,41.671601265022296,20.0,Caenorhabditis elegans
Q03615,41.03323425990246,20.0,Caenorhabditis elegans
Q03629,50.727218981701974,32.0,Saccharomyces cerevisiae
Q03640,53.77517040465964,32.0,Saccharomyces cerevisiae
Q03652,51.69032187775336,32.0,Saccharomyces cerevisiae
Q03653,51.77371053155216,32.0,Saccharomyces cerevisiae
Q03655,49.70779007838678,32.0,Saccharomyces cerevisiae
Q03656,51.19230744926004,32.0,Saccharomyces cerevisiae
Q03661,52.741358184397555,32.0,Saccharomyces cerevisiae
Q03674,53.72131929040409,32.0,Saccharomyces cerevisiae
Q03677,50.470747741725475,32.0,Saccharomyces cerevisiae
Q03690,46.18944444851023,32.0,Saccharomyces cerevisiae
Q03705,48.595160148193855,32.0,Saccharomyces cerevisiae
Q03707,42.39155110978053,32.0,Saccharomyces cerevisiae
Q03735,41.97589840868193,32.0,Saccharomyces cerevisiae
Q03751,42.549221608545345,25.0,Drosophila melanogaster
Q03761,48.377834574050524,32.0,Saccharomyces cerevisiae
Q03768,46.35861517380811,32.0,Saccharomyces cerevisiae
Q03774,49.264904922172896,32.0,Saccharomyces cerevisiae
Q03778,45.89816173605767,32.0,Saccharomyces cerevisiae
Q03799,44.01013176996132,32.0,Saccharomyces cerevisiae
Q03834,52.56101824476105,32.0,Saccharomyces cerevisiae
Q03835,48.33146094187556,32.0,Saccharomyces cerevisiae
Q03862,44.134972133337804,32.0,Saccharomyces cerevisiae
Q03940,48.58469719186254,32.0,Saccharomyces cerevisiae
Q03954,54.69122258834431,32.0,Saccharomyces cerevisiae
Q03963,43.421366704248165,37.0,Mus musculus
Q03973,49.929705993138455,32.0,Saccharomyces cerevisiae
Q03976,42.53588897342925,32.0,Saccharomyces cerevisiae
Q04031,44.222203283544964,32.0,Saccharomyces cerevisiae
Q04047,41.941897317741585,25.0,Drosophila melanogaster
Q04062,46.57763614311023,32.0,Saccharomyces cerevisiae
Q04066,55.24608857824011,32.0,Saccharomyces cerevisiae
Q04067,48.255612810018334,32.0,Saccharomyces cerevisiae
Q04119,49.95139057802321,32.0,Saccharomyces cerevisiae
Q04120,55.120799883364896,32.0,Saccharomyces cerevisiae
Q04170,43.35816840835712,32.0,Saccharomyces cerevisiae
Q04175,49.43794404349003,32.0,Saccharomyces cerevisiae
Q04177,46.8926812320487,32.0,Saccharomyces cerevisiae
Q04178,54.807665462397,32.0,Saccharomyces cerevisiae
Q04179,51.44159759737699,32.0,Saccharomyces cerevisiae
Q04206,49.72899303560998,37.0,Homo sapiens
Q04207,49.673387286848666,37.0,Mus musculus
Q04212,48.8568299013584,32.0,Saccharomyces cerevisiae
Q04225,55.80287540162782,32.0,Saccharomyces cerevisiae
Q04279,46.11370216205346,32.0,Saccharomyces cerevisiae
Q04304,49.90132184473814,32.0,Saccharomyces cerevisiae
Q04305,49.436347324634134,32.0,Saccharomyces cerevisiae
Q04307,56.826788953332816,32.0,Saccharomyces cerevisiae
Q04323,53.076443025804295,37.0,Homo sapiens
Q04336,47.767051915343295,32.0,Saccharomyces cerevisiae
Q04338,45.045174865594646,32.0,Saccharomyces cerevisiae
Q04344,51.68139717583742,32.0,Saccharomyces cerevisiae
Q04371,50.45732128694157,32.0,Saccharomyces cerevisiae
Q04372,53.78871437416959,32.0,Saccharomyces cerevisiae
