Protein,species,asymptote,mid,m,Tm,r2,ogt
Q10713,Homo sapiens K562 cells,0.0623192541444164,52.80665980446264,9999.99998916614,52.78416483633436,0.9423095497935212,37
Q12768,Homo sapiens K562 cell,0.08282094783314785,48.99136461663258,1108.8824597510775,49.397024951488,0.9982763380665984,37
Q12768,Homo sapiens K562 cells,0.0382702684671949,48.36403975274632,1948.131453429817,48.469982425442666,0.9921445586915256,37
Q12769,Homo sapiens K562 cell,0.07052203812909508,50.153144276228446,1149.1568561361378,50.49741773634126,0.9967148352329077,37
Q12769,Homo sapiens K562 cells,0.000200422330215,49.42198007396655,902.5133167667932,49.42840984382234,0.9937828574636752,37
Q12792,Homo sapiens K562 cell,0.07365557738951546,52.69788066036076,2059.3924385575424,52.91447985680106,0.9919978288309221,37
Q12792,Homo sapiens K562 cells,0.0268975572180263,53.05704061659949,2462.720711889406,53.128507517194585,0.9954261812760428,37
Q12824,Homo sapiens K562 cell,0.08698555232970308,45.95993232204231,1003.8742168516404,46.37686005219575,0.9969292710597913,37
Q12824,Homo sapiens K562 cells,0.0536024499586886,45.96203051825113,1259.3100649811954,46.16055893317692,0.9941236631576066,37
Q12830,Homo sapiens K562 cell,0.06230182960987457,46.735925080596225,895.8310627571249,47.065390771707115,0.9982540773418652,37
Q12830,Homo sapiens K562 cells,0.0645732689381684,46.26929648035513,1342.452121109151,46.50162436429023,0.9925266976789388,37
Q12834,Homo sapiens K562 cell,0.019118745688288932,47.23833238554051,665.293182945281,47.375479512259396,0.9982030043665828,37
Q12834,Homo sapiens K562 cells,1.5057272087879332e-24,45.46131900115012,703.4622478043791,45.46694386183384,0.9975932812589072,37
Q12840,Homo sapiens K562 cell,0.08304008301630653,50.67994052878337,1514.7992038708207,50.989951341181,0.9805791375299447,37
Q12840,Homo sapiens K562 cells,0.0192094575653092,49.45646621018831,1448.7564271130034,49.528768329024736,0.998605986041922,37
Q12849,Homo sapiens K562 cell,0.045827360810464304,47.188224476561444,1335.1635208485718,47.3590520751885,0.996246796526227,37
Q12849,Homo sapiens K562 cells,0.0390710559496734,47.28796030119273,1941.517458366342,47.394174491607416,0.9766366739083454,37
Q12872,Homo sapiens K562 cell,0.0902160351111914,49.59388489065348,941.6581243479014,50.12406273621534,0.9967519119928006,37
Q12872,Homo sapiens K562 cells,7.33730314701339e-18,48.313002259463495,751.6918962905175,48.31812452929818,0.9854303042195548,37
Q12874,Homo sapiens K562 cell,0.030623356156322376,48.7541434591196,962.1381487893098,48.912048458317315,0.9949600843350153,37
Q12874,Homo sapiens K562 cells,0.0345440192807047,45.13290314662003,1406.7738699671995,45.24661036999624,0.9966617088350382,37
Q12888,Homo sapiens K562 cell,0.15511561286261197,47.49748181329585,875.2806939879497,48.48820410680921,0.998004072456202,37
Q12888,Homo sapiens K562 cells,0.0501981572435879,47.30774839791281,1354.364131062477,47.49259260141372,0.9974276452821772,37
Q12904,Homo sapiens K562 cell,0.046432044850464094,47.17221648456298,964.4321656114971,47.40642503027381,0.9991397625274576,37
Q12904,Homo sapiens K562 cells,0.0276909377535168,46.50787587191052,1430.9165531131628,46.599857600617234,0.9993605988370184,37
Q12905,Homo sapiens K562 cell,0.14971164075023527,52.18105226180518,1379.9206121945783,52.8972076196221,0.9979368236531604,37
Q12905,Homo sapiens K562 cells,1.8159190573970057e-12,58.27693478637449,1738.267452920129,58.28226345284902,0.9434752504476652,37
Q12933,Homo sapiens K562 cell,0.09579287327597372,53.058149506047165,1855.1550500209105,53.39722165121783,0.9976230006663919,37
Q12933,Homo sapiens K562 cells,0.0223817061774822,53.97459084839196,2974.1054797553584,54.02159736703755,0.996141721008702,37
Q12955,Homo sapiens K562 cell,0.15817119176290692,50.18268791460689,1070.7562292483383,51.09919454153996,0.9968472198162055,37
Q12955,Homo sapiens K562 cells,0.0368022126273983,49.30407953034525,996.2023812551054,49.49835773553993,0.9980808036704708,37
Q12959,Homo sapiens K562 cell,0.1389378650058455,51.27216879041733,1701.2400359406515,51.78899566261275,0.9965228195740651,37
Q12959,Homo sapiens K562 cells,0.0392815994645391,50.99592046375328,1629.4238096539846,51.13301705243391,0.9930447111169686,37
Q12962,Homo sapiens K562 cell,0.28987297583012855,51.69019755602502,659.874042494639,55.471448877352444,0.9797170286688269,37
Q12962,Homo sapiens K562 cells,0.0069195951805956,53.13839851098465,982.2413720919895,53.18235117206191,0.9878505945764676,37
Q12968,Homo sapiens K562 cell,0.1824809850183283,48.738785368892884,1068.058923798192,49.78059644597598,0.9960963360627731,37
Q12968,Homo sapiens K562 cells,0.0281487580175276,46.1797858048628,945.1776475471872,46.31814607139526,0.997380151236203,37
Q12972,Homo sapiens K562 cell,0.1566461848105069,51.13597673428107,1634.6948999966373,51.75581319746912,0.9886470067879298,37
Q12972,Homo sapiens K562 cells,0.0341047178146348,51.086333440886726,1884.8984143442392,51.19313276353597,0.9977000433754556,37
Q12974,Homo sapiens K562 cell,0.2263352649101473,52.47069441241574,1428.3623641364131,53.67763930530456,0.9966640561647337,37
Q12974,Homo sapiens K562 cells,1.6795167827975063e-14,53.23324078602453,665.0593709925013,53.2370279053851,0.9899970112354094,37
Q13017,Homo sapiens K562 cell,0.17273815268043893,48.924909528781725,1192.7265050743927,49.80029336492781,0.9872518455564833,37
Q13017,Homo sapiens K562 cells,0.0563165467388991,47.43643470068475,2152.28733886414,47.571310130466415,0.9974208723603674,37
Q13033,Homo sapiens K562 cell,0.0849601934149834,51.87465627063604,1350.8108739227328,52.25803362701951,0.998067347267932,37
Q13033,Homo sapiens K562 cells,0.0137881378709962,52.390087644808666,1252.3929883457483,52.45732211139948,0.9977750652201623,37
Q13042,Homo sapiens K562 cell,0.057754163458859316,51.14473526741257,1172.2826258062992,51.42872141262099,0.9989200080462484,37
Q13042,Homo sapiens K562 cells,0.0043084533688915,53.28269910921607,1373.1284801488223,53.30634007188735,0.9941408277224868,37
Q13043,Homo sapiens K562 cell,0.11701454664378234,51.14792759113818,1217.8248725864396,51.735353837746864,0.9936213239739221,37
Q13043,Homo sapiens K562 cells,9.702008147934576e-24,53.652816268665845,629.5543915671556,53.65675560409626,0.98982942505488,37
Q13045,Homo sapiens K562 cell,0.04021835083769582,48.38287102496946,1333.8331838189674,48.53808717823746,0.9965353589550955,37
Q13045,Homo sapiens K562 cells,0.0289784520702954,48.24822792536777,1896.528692105608,48.33281924153177,0.997375628764834,37
Q13057,Homo sapiens K562 cell,0.033576732404871426,47.893028846531514,1078.7147434086146,48.0430904715865,0.9950605163744822,37
Q13057,Homo sapiens K562 cells,0.0348110124326457,47.72274715504196,1818.3009754506977,47.81358719835981,0.998382417296669,37
Q13085,Homo sapiens K562 cell,0.04435077469032787,47.21980817872402,965.8842640246814,47.443275196592154,0.9982752890509252,37
Q13085,Homo sapiens K562 cells,0.0417019439965714,45.72440806734491,1802.725824162753,45.82564646430825,0.996595646448762,37
Q13094,Homo sapiens K562 cell,0.09226927248054659,48.5827292843966,803.2937651965997,49.196191844863385,0.9955691905252043,37
Q13094,Homo sapiens K562 cells,0.0205516683986612,45.64921378349017,1037.1049946521282,45.737075941617015,0.9997111522800304,37
Q13098,Homo sapiens K562 cell,0.08199921428787349,52.953642740193786,1376.488804263972,53.331326865626856,0.9935758086860748,37
Q13098,Homo sapiens K562 cells,0.0201076921122187,55.10249088570532,2583.647942323624,55.15939018991272,0.9970628426388456,37
Q13107,Homo sapiens K562 cell,0.038615262776966496,44.52743420024019,767.7606771995622,44.74065567995085,0.9971389232592702,37
Q13107,Homo sapiens K562 cells,0.02091119327508,43.103970625490966,1400.3372700258851,43.169081384405885,0.9993057522884894,37
Q13123,Homo sapiens K562 cell,0.19071692197779996,49.181966476608245,1561.744672930223,49.94117212949676,0.9615840508921607,37
Q13123,Homo sapiens K562 cells,0.0688428952495396,47.578226396631,1252.4699386723692,47.85051053770621,0.9896635428299296,37
Q13131,Homo sapiens K562 cell,0.05311918017329125,50.948194420687,1237.2582787462047,51.19157849392896,0.9986649371358902,37
Q13131,Homo sapiens K562 cells,2.0194839173657902e-26,50.61205905466782,979.0725721306784,50.61607528917534,0.9981733513534972,37
Q13136,Homo sapiens K562 cell,0.08761781791233218,48.48082233434244,1096.3915244252612,48.89998448881445,0.9956187171294911,37
Q13136,Homo sapiens K562 cells,0.0451736800571696,47.077284605746975,1546.6854976675395,47.22337772099815,0.9963771309860746,37
Q13144,Homo sapiens K562 cell,0.09319441107018941,50.25674794870003,1404.3422949826297,50.64004540190878,0.9938661536611694,37
Q13144,Homo sapiens K562 cells,0.022749457416777,51.26828770540092,2608.581462542399,51.32806955974163,0.9960275304751066,37
Q13148,Homo sapiens K562 cell,0.0556712531463265,44.258543772101234,923.2212953520183,44.51931142118188,0.9785928978337813,37
Q13148,Homo sapiens K562 cells,0.030224076388474,43.68903880499385,1898.108534449589,43.7512132136744,0.9965532289129873,37
Q13151,Homo sapiens K562 cell,0.03564717357133761,45.74716802087034,896.9069093972827,45.92162924373093,0.9943394901754032,37
Q13151,Homo sapiens K562 cells,0.0582142388142963,46.08454830225924,1614.087489434483,46.26062197141991,0.964824022111294,37
Q13153,Homo sapiens K562 cell,0.15210054067865564,53.864339185641676,1610.5287518273078,54.542003462727344,0.9941010976687217,37
Q13153,Homo sapiens K562 cells,0.0581698861905458,54.86824760073388,1580.3984463905433,55.10971226607352,0.9943060890435412,37
Q13155,Homo sapiens K562 cell,0.04892544005495546,47.09321497100676,944.22264767266,47.34449496413442,0.998288737210583,37
Q13155,Homo sapiens K562 cells,0.0558169987082152,46.41999948569743,1322.2520205499256,46.621299817616624,0.9963759070619445,37
Q13158,Homo sapiens K562 cell,0.06925594672489273,48.73629708276722,899.4466841239496,49.138131266113035,0.9977977027931829,37
Q13158,Homo sapiens K562 cells,0.0420069067714817,49.89888376720946,1641.5276014480517,50.034442513436105,0.9978946048018326,37
Q13164,Homo sapiens K562 cell,0.18942247099075296,51.021902729873155,497.60751348323464,53.64965168906039,0.9403546438884522,37
Q13164,Homo sapiens K562 cells,0.0146836321984222,47.39768243791429,1860.8498204486907,47.4420394144786,0.992464542137542,37
Q13177,Homo sapiens K562 cell,0.18076807105925058,53.52809634819065,1716.2926910800381,54.307035613167216,0.9937532922586663,37
Q13177,Homo sapiens K562 cells,0.0010569325580993,55.53831447122636,1570.866602471168,55.54650451285572,0.9979330273905508,37
Q13185,Homo sapiens K562 cell,0.18240169260451644,51.06756603892307,2348.76034324968,51.60235584896721,0.9734311859329268,37
Q13185,Homo sapiens K562 cells,0.0347711402439847,50.6030242653986,2427.2758075099373,50.68127949443238,0.98369516868953,37
Q13190,Homo sapiens K562 cell,0.06186502204251733,48.172361675878555,771.7571223196757,48.58014576070202,0.998788229198274,37
Q13190,Homo sapiens K562 cells,3.05669085732486e-24,45.086147518970485,791.2600786694007,45.08869578437957,0.996593081619905,37
Q13200,Homo sapiens K562 cell,0.09843752143240853,52.795080087351536,1168.0023145933012,53.33356965842744,0.9944420477047339,37
Q13200,Homo sapiens K562 cells,8.68042364152565e-11,54.10469287867899,1138.889567393274,54.10733970443417,0.9920862397415272,37
Q13216,Homo sapiens K562 cell,0.31266132739886854,51.579276904448825,1425.6645336077286,53.51164599709598,0.9856624394091623,37
Q13216,Homo sapiens K562 cells,2.2090037500900015e-18,57.78183614950563,1171.2537364546945,57.78378504583124,0.973007953740872,37
Q13217,Homo sapiens K562 cell,0.07072764159333009,48.33070567641875,895.9474621007432,48.7373729865328,0.9945329654815253,37
Q13217,Homo sapiens K562 cells,0.0460269787408806,44.63757620132645,819.0322847236599,44.876131737536,0.995025750982348,37
Q13242,Homo sapiens K562 cell,0.15638101274023167,49.21693593283824,1034.8717307870663,50.11759635052887,0.9981259106510532,37
Q13242,Homo sapiens K562 cells,0.1794383067798976,49.65830068961223,1118.4702950393273,50.67208458084732,0.9881704903816348,37
Q13243,Homo sapiens K562 cell,0.1306002677239785,51.900174677005666,972.5251527502716,52.7598537274188,0.9945287859608589,37
Q13243,Homo sapiens K562 cells,0.328003076104422,47.67719493304294,575.527140374087,52.3157981878724,0.9439407915474622,37
Q13247,Homo sapiens K562 cell,0.12298842478762001,50.591813350492984,1259.8839244748735,51.18129432202683,0.998975753945305,37
Q13247,Homo sapiens K562 cells,0.0139308275424307,49.501141849050605,671.3018542743816,49.60945535541947,0.9869999116393036,37
Q13257,Homo sapiens K562 cell,0.05040511563475574,48.85098180000813,1028.0547552528803,49.10277679713927,0.9996211237551502,37
Q13257,Homo sapiens K562 cells,0.0360676144946293,48.53189867880031,1034.6566719362456,48.70754488999836,0.9969994279214852,37
Q13263,Homo sapiens K562 cell,0.055199160806087375,48.24744112580818,959.329442836409,48.54079555347666,0.9984173971210316,37
Q13263,Homo sapiens K562 cells,0.0375376032991525,47.73464760810883,1299.5793959768976,47.87318192599907,0.9926179507576652,37
Q13283,Homo sapiens K562 cell,0.10727221908174192,51.51513381442632,2092.8336784171997,51.82796807207629,0.9963827486203917,37
Q13283,Homo sapiens K562 cells,0.0343841427065806,48.859257742327046,923.6911524561934,49.04569735317568,0.995922555988194,37
Q13285,Homo sapiens K562 cell,0.3207674359848769,50.93634141446425,903.1313931192823,54.07055343549634,0.9320249180894083,37
Q13285,Homo sapiens K562 cells,4.9054622640249516e-15,55.73255077057568,691.8458614942099,55.73568097985337,0.9918151635900352,37
Q13287,Homo sapiens K562 cell,0.173078667125699,53.4938495202877,1384.5540616755382,54.403526435033115,0.9931483962024727,37
Q13287,Homo sapiens K562 cells,6.279987094922467e-18,56.50779954225326,1386.612036507789,56.5121271138726,0.9898808054043448,37
Q13303,Homo sapiens K562 cell,0.4317499230942781,52.227020706028675,1312.4378599321885,56.75535086701637,0.9958277437255326,37
Q13303,Homo sapiens K562 cells,9.216354775832202e-20,56.76375885932562,602.1596489170689,56.76665475066444,0.969014358754608,37
Q13308,Homo sapiens K562 cell,0.11328650824097203,53.26020952266858,1826.6605933554656,53.672884192236694,0.9933789107302252,37
Q13308,Homo sapiens K562 cells,0.0452069818012845,55.49005210611022,2095.207407424297,55.63520255400982,0.9909706523597246,37
Q13309,Homo sapiens K562 cell,0.053401683752480555,44.10013134767607,706.7858785183382,44.42145356045415,0.9868805550575012,37
Q13309,Homo sapiens K562 cells,0.0945540552958873,43.5300138383052,1587.9546524700622,43.78725539704371,0.9729160478015167,37
Q13310,Homo sapiens K562 cell,0.06245790092222706,49.622896610943535,1286.099865180897,49.88182348747367,0.9994373951650495,37
Q13310,Homo sapiens K562 cells,0.0151088906176547,49.654483561802046,1715.4482495403076,49.70055605110527,0.998680680560028,37
Q13315,Homo sapiens K562 cell,0.08148768913181151,50.861950851865714,1516.9299284944764,51.17596546883627,0.9988880496239078,37
Q13315,Homo sapiens K562 cells,0.0194829430721765,52.01497027919309,2404.771713182594,52.06443360660324,0.9903133227710678,37
Q13322,Homo sapiens K562 cell,0.08192781026095895,46.46983620453891,737.1864427178825,47.000029618719466,0.9948701062810459,37
Q13322,Homo sapiens K562 cells,0.0131703398391648,43.16830511189911,1425.648874273569,43.2122804561692,0.999698677569223,37
Q13330,Homo sapiens K562 cell,0.04147585194842006,48.94212486119805,763.3855650111648,49.220717720570015,0.9960853021485748,37
Q13330,Homo sapiens K562 cells,0.0263197186248473,47.30352783450201,1001.7299061671253,47.431807626313365,0.9888775287925744,37
Q13347,Homo sapiens K562 cell,0.041118832988295745,47.88304119588406,1100.7180900955805,48.06522849293415,0.996655064529155,37
Q13347,Homo sapiens K562 cells,0.018258839413323,45.40269076418912,1007.9304083669688,45.48566732055294,0.9997326783985856,37
Q13356,Homo sapiens K562 cell,0.04082525742617179,46.965094657903734,1042.060239498101,47.151544858392285,0.9968707435321287,37
Q13356,Homo sapiens K562 cells,0.0175346284657011,46.36737390709298,1152.5333499753342,46.44121954861826,0.997634975810124,37
Q13362,Homo sapiens K562 cell,0.09651405943127028,49.509298313017936,1314.3541047105266,49.91481379994739,0.997662161757816,37
Q13362,Homo sapiens K562 cells,0.0190859674693933,49.95533670536124,1821.283793396139,50.00932057189817,0.9995302946167448,37
Q13371,Homo sapiens K562 cell,0.07775921347424246,50.16900271369773,1274.3494419976487,50.51517339914699,0.9916092025568581,37
Q13371,Homo sapiens K562 cells,0.0229484185229074,51.36052782020351,2265.5441630136293,51.4247438771639,0.9824837227492816,37
Q13395,Homo sapiens K562 cell,0.09046435268002824,51.270176935244194,1094.939713776621,51.759850714261745,0.9919706032855363,37
Q13395,Homo sapiens K562 cells,0.0270034686255059,52.04247536911207,1738.261039103293,52.135041391155966,0.9959476707538488,37
Q13405,Homo sapiens K562 cell,0.1536213404104267,50.39155898254284,1252.9543892417655,51.156163641663866,0.9960243613145883,37
Q13405,Homo sapiens K562 cells,7.895780583796474e-19,54.10348500287861,658.8806203991144,54.10550430480887,0.9776316800720712,37
Q13416,Homo sapiens K562 cell,0.10228865997184379,46.805586831838,1039.255440348138,47.30443144114382,0.9942880319605648,37
Q13416,Homo sapiens K562 cells,0.0495773364512835,46.136916740508426,1503.883724450394,46.29674345184773,0.996181034619014,37
Q13418,Homo sapiens K562 cell,0.03487835682201014,48.84280083712549,983.8751947603786,49.019515332169256,0.9986736705608412,37
Q13418,Homo sapiens K562 cells,0.0120731574412542,47.40794550861872,849.083798136429,47.47868501399643,0.9939264785963604,37
Q13422,Homo sapiens K562 cell,0.20835597199393557,50.511084859224766,1114.5748122937127,51.78741609700928,0.9981019443617574,37
Q13422,Homo sapiens K562 cells,0.0454699265922938,52.54190428225364,822.8178653005282,52.86617529952442,0.9938859080526652,37
Q13425,Homo sapiens K562 cell,0.12678753627940456,47.36460512436181,1244.954527312721,47.90126049265834,0.9903238527101685,37
Q13425,Homo sapiens K562 cells,0.0153995487715149,47.16834768682092,994.4613028586004,47.244439779560814,0.997421529958632,37
Q13426,Homo sapiens K562 cell,0.32386542489462133,52.085607543161885,1333.6991772231809,54.32591966176616,0.9947137074849908,37
Q13426,Homo sapiens K562 cells,3.5655998306384435e-15,59.78869109754655,1048.33569248627,59.79077693558534,0.9405000969094324,37
Q13428,Homo sapiens K562 cell,0.21083416758826998,52.112844774895784,1726.904122605076,52.98928344450749,0.9955750417851819,37
Q13428,Homo sapiens K562 cells,0.1680052166340049,53.35044460830541,2605.345687074313,53.81235593360616,0.9014395830886852,37
Q13435,Homo sapiens K562 cell,0.1469217318178289,50.90382717285243,1380.037072856617,51.580495219071786,0.986896906624547,37
Q13435,Homo sapiens K562 cells,0.0303625945142968,49.98575326039056,1085.595098450499,50.1346555623545,0.9978979267463434,37
Q13439,Homo sapiens K562 cell,0.0870168779818741,47.19909733990613,861.1505394841618,47.70613505655334,0.9965676382344589,37
Q13439,Homo sapiens K562 cells,0.039419664888492,45.13286465128833,1194.3861650304898,45.282555570931386,0.9972577832710798,37
Q13451,Homo sapiens K562 cell,0.049202371022094515,45.80258776010287,933.0462133373832,46.03837682365167,0.9945168221438392,37
Q13451,Homo sapiens K562 cells,0.0191251209037977,44.55181922656035,1764.94875083429,44.60003535749211,0.9993411269884476,37
Q13459,Homo sapiens K562 cell,0.060612963310442594,48.35372300080442,991.4452093056435,48.66695255988875,0.9989202000903714,37
Q13459,Homo sapiens K562 cells,0.0125489903742346,46.38519377349296,1081.2999013158374,46.442502051444215,0.995154522451994,37
Q13464,Homo sapiens K562 cell,0.07163740616400598,49.425422911061084,1508.7235359185051,49.6841418324966,0.9978857248689705,37
Q13464,Homo sapiens K562 cells,0.0374837779219242,49.035856932026846,2147.757870592765,49.13248981184843,0.9964283791846889,37
Q13469,Homo sapiens K562 cell,0.1041471101633025,48.54779444650171,923.9417964115856,49.15751860798413,0.9971001695399803,37
Q13469,Homo sapiens K562 cells,0.0054687643129314,46.0581688855847,904.9267220379354,46.08666761021279,0.9936996765794964,37
Q13480,Homo sapiens K562 cell,0.28757310104109823,49.47119688043291,1147.7453836563113,51.39220475686175,0.9921339405820958,37
Q13480,Homo sapiens K562 cells,0.0570476615126562,47.1314302009017,755.1591004904529,47.49831465388261,0.9963724464380492,37
Q13485,Homo sapiens K562 cell,0.12596148264869997,51.17851585535678,1466.2090683659044,51.71242549293388,0.9964975485415294,37
Q13485,Homo sapiens K562 cells,0.0250465648137104,51.7885088009363,1482.3244998276507,51.88236849817095,0.9989301455870996,37
Q13490,Homo sapiens K562 cell,0.08926360689821276,49.70306187989019,1347.0561098237802,50.070477184373765,0.9986089235674073,37
Q13490,Homo sapiens K562 cells,1.6549789341967488e-15,48.94248908369129,1047.8416558266902,48.94281856747397,0.9917604986965092,37
Q13492,Homo sapiens K562 cell,0.11182631605543741,52.891857085227784,2144.57666685901,53.24007433057393,0.9991391149624009,37
Q13492,Homo sapiens K562 cells,0.0352272142281287,54.25866823252052,4189.569287433146,54.331950387762014,0.9933165784576604,37
Q13496,Homo sapiens K562 cell,0.25521795199296854,51.556825806512265,1343.673032695357,53.010705351955615,0.9967528483509472,37
Q13496,Homo sapiens K562 cells,1.4096185169827424e-18,52.84402674370342,714.732450103935,52.84601408157569,0.9887440153645906,37
Q13501,Homo sapiens K562 cell,0.09627592522689127,50.46219861303987,1596.654547961384,50.81074708124727,0.9843438999719468,37
Q13501,Homo sapiens K562 cells,0.0358089794047502,51.452291787372985,2339.118504931196,51.54405885433626,0.9965457539732484,37
Q13509,Homo sapiens K562 cell,0.28739516258715114,52.76700713749966,1415.3808893592752,54.53311883224089,0.995300429948094,37
Q13509,Homo sapiens K562 cells,4.7963504983064985e-17,55.41536373373608,901.2562389043966,55.42002410842986,0.9904378914198058,37
Q13526,Homo sapiens K562 cell,0.17920112711457534,49.657536109179645,1443.5139556056931,50.44819583719526,0.9989824422627732,37
Q13526,Homo sapiens K562 cells,0.0753047530683077,49.707127484145886,1390.006731690852,49.99900754983904,0.998377252537516,37
Q13546,Homo sapiens K562 cell,0.0760838689055864,47.40283859606925,971.6159690195261,47.7926377798699,0.9948847058711523,37
Q13546,Homo sapiens K562 cells,0.0172717787610262,45.718910483070886,1145.1018494674047,45.78525558515615,0.998973339514268,37
Q13547,Homo sapiens K562 cell,0.03653927556911,48.099948258562186,825.496472594346,48.32028157690985,0.9986802156753882,37
Q13547,Homo sapiens K562 cells,1.4926732647460807e-22,52.43714602602303,596.0806753080827,52.441949977671335,0.9795458924975952,37
Q13555,Homo sapiens K562 cell,0.0735581286716648,48.46789283538337,995.6340878951357,48.84976938349778,0.9976582003633228,37
Q13555,Homo sapiens K562 cells,0.0118590603597591,46.87484669958405,866.4213561159061,46.93653404705819,0.9954125332167124,37
Q13572,Homo sapiens K562 cell,0.10120656164136667,50.39925248543855,1377.7822234236553,50.82474580867751,0.9930840110824072,37
Q13572,Homo sapiens K562 cells,0.0046780541020199,52.08890306019205,1091.5328664741703,52.11530324607007,0.9941219201026434,37
Q13573,Homo sapiens K562 cell,0.27478028120881026,51.107531558123156,1217.235607630784,52.88772224080181,0.997858016477783,37
Q13573,Homo sapiens K562 cells,0.0548746775372503,50.78852958771834,1271.1436908567157,51.026834185594495,0.9926855427901854,37
Q13574,Homo sapiens K562 cell,0.09001872743117718,50.072354233027944,1326.7006778892755,50.462060823702764,0.9991331679389264,37
Q13574,Homo sapiens K562 cells,0.0236118363736747,49.48944088334147,1479.9542496816136,49.57524832491211,0.9980809064771694,37
Q13576,Homo sapiens K562 cell,0.06590639954662374,47.73875343997379,1222.505650306946,48.00394642809832,0.9955606704126319,37
Q13576,Homo sapiens K562 cells,0.0291918665407887,47.16081173043525,2404.1717586538184,47.23167065628744,0.9983229107927564,37
Q13596,Homo sapiens K562 cell,0.06626339791350833,49.861397100391635,1338.8847363578568,50.132997711762684,0.9994426144041424,37
Q13596,Homo sapiens K562 cells,0.019471750587417,48.60816774619203,1267.4505976760838,48.68599800564346,0.998499756268494,37
Q13610,Homo sapiens K562 cell,0.18967859434690984,50.33588556819586,932.4089256558843,51.67892846508866,0.9957777401361986,37
Q13610,Homo sapiens K562 cells,0.0659507528038754,48.77365699126369,702.0895769674365,49.26414826913526,0.9740079827413796,37
Q13614,Homo sapiens K562 cell,0.13992779505547942,51.32025216657064,1399.7983890537116,51.94761197297522,0.9963255482268236,37
Q13614,Homo sapiens K562 cells,0.0575294253412969,50.937170710057465,1202.417017876289,51.20934587078037,0.9975734229139128,37
Q13615,Homo sapiens K562 cell,0.22622749350621382,51.8511481091391,1072.6248469086404,53.42436043791395,0.9862971835659456,37
Q13615,Homo sapiens K562 cells,0.0074828106053418,51.09057071061415,965.1317280273188,51.13470848274207,0.9952378518474344,37
Q13616,Homo sapiens K562 cell,0.42265670059276145,52.19171844464353,1745.6306391167116,55.32374859711393,0.9992813659427933,37
Q13616,Homo sapiens K562 cells,7.057209596542604e-23,57.81703842556859,1184.8556583787995,57.81861545829961,0.971101471257989,37
Q13617,Homo sapiens K562 cell,0.08239144580220521,52.63798106946133,1511.2535335583918,52.97077432923505,0.9980760988106142,37
Q13617,Homo sapiens K562 cells,0.0202235231841215,53.81778010992615,2515.9539125260294,53.863202729363344,0.9991242715089584,37
Q13618,Homo sapiens K562 cell,0.06917794328985966,53.099226680882,1606.9777587735516,53.37255242886187,0.9975558875087125,37
Q13618,Homo sapiens K562 cells,0.0306643239614052,54.23280923293655,2524.945364171635,54.31818204819934,0.9980172105150232,37
Q13619,Homo sapiens K562 cell,0.09752490064856853,50.1887212840678,1675.0109519244106,50.530475268144905,0.9991051299805619,37
Q13619,Homo sapiens K562 cells,0.0339491198624653,50.37327960572562,2851.802671456805,50.44845426447765,0.9746689315750188,37
Q13620,Homo sapiens K562 cell,0.09538469014352542,53.96554547159089,1901.16757229356,54.30540953400645,0.9966044687220823,37
Q13620,Homo sapiens K562 cells,0.0113498686132807,55.734424404785855,2942.584237103578,55.7558766981958,0.9973229707084816,37
Q13625,Homo sapiens K562 cell,0.06444355945673311,47.98484098574728,1031.738335090003,48.30357485994176,0.9971771090788895,37
Q13625,Homo sapiens K562 cells,0.0041107343602773,45.94916193055076,745.893708914969,45.972874844094974,0.9958351110931616,37
Q13627,Homo sapiens K562 cell,0.06896372211914781,50.72777496183589,1148.075052521922,51.06554853475657,0.9980067927658252,37
Q13627,Homo sapiens K562 cells,0.0012398917180157,51.2061730227413,1179.816550317281,51.21657552494859,0.992793919332726,37
Q13636,Homo sapiens K562 cell,0.09724527175245522,51.1760307175082,1168.783504752977,51.67363512735624,0.9906265290300592,37
Q13636,Homo sapiens K562 cells,0.0476712931584537,53.967609416762784,1369.4298385524944,54.18770327009263,0.9101765353496328,37
Q13643,Homo sapiens K562 cell,0.4777354420443286,52.01014893308658,1441.2124146277763,58.638979973386895,0.9980895206233916,37
Q13643,Homo sapiens K562 cells,8.380993966387275e-21,59.641310920714254,614.9333734718746,59.64500083945424,0.9846172644308548,37
Q13686,Homo sapiens K562 cell,0.12208550704554046,49.43549919240243,864.762361824127,50.24835274220862,0.9965519956360807,37
Q13686,Homo sapiens K562 cells,0.1042870838719167,49.50588547406061,1214.1534524241465,49.98310572198016,0.901226705374633,37
Q13813,Homo sapiens K562 cell,0.13266657615938218,52.046460688088466,1864.8362382803055,52.515756484315055,0.9982639426286648,37
Q13813,Homo sapiens K562 cells,0.0763924951624094,54.70056714096839,3063.8876724840056,54.86266944083331,0.9437145260457772,37
Q13825,Homo sapiens K562 cell,0.13550153410018664,51.370036235837,1975.9743089214694,51.8037325390911,0.9812943658894134,37
Q13825,Homo sapiens K562 cells,0.0763663243553888,51.81311861191193,3468.0022806813336,51.93909683399311,0.9785817290894944,37
Q13888,Homo sapiens K562 cell,0.02340599291686812,49.84258380673502,1002.8283645581358,49.96208569423962,0.9940198810666108,37
Q13888,Homo sapiens K562 cells,2.1005436690423962e-17,49.16835983327225,645.620377237912,49.17174656435687,0.96113049949371,37
