Protein,species,asymptote,mid,m,Tm,r2,ogt,organism
O43395,Homo sapiens K562 lysate,0.1454465081828457,45.10722064349843,645.2886394912956,46.22655281148788,0.9893458544131525,37,Homo sapiens
O43396,Homo sapiens K562 lysate,0.06175756028013977,49.35213562500571,1054.0018230857527,49.66524016927609,0.9993466803344424,37,Homo sapiens
O43402,Homo sapiens K562 lysate,0.09220613714935329,44.561107788592075,907.5477276408093,45.01232747416496,0.9989138071494861,37,Homo sapiens
O43414,Homo sapiens K562 lysate,0.10115764565598134,53.08033520725856,1301.3841186778736,53.584390957482846,0.9906407203611227,37,Homo sapiens
O43422,Homo sapiens K562 lysate,0.13961088261971732,49.607589582023174,1234.0202469226074,50.28268151740907,0.9976546620011436,37,Homo sapiens
O43427,Homo sapiens K562 lysate,0.17668939952076987,50.7094404310671,887.6205699602809,52.00508766501542,0.9828128325258719,37,Homo sapiens
O43432,Homo sapiens K562 lysate,0.12819628062639396,45.6176730346539,858.1004998966106,46.359995366330395,0.994772862551549,37,Homo sapiens
O43435,Homo sapiens K562 lysate,0.18158078445692746,49.06451527366137,969.5459860129661,50.222660717468436,0.9951864918351915,37,Homo sapiens
O43439,Homo sapiens K562 lysate,0.08652094584987419,48.330134511932904,591.2233078762994,49.09565759800977,0.9875899599775199,37,Homo sapiens
O43447,Homo sapiens K562 lysate,0.09836232976897957,50.20300808558045,1265.4305434865876,50.65243422601247,0.9992419791366624,37,Homo sapiens
O43482,Homo sapiens K562 lysate,0.06086587020908518,50.88350840871548,1081.6058781837392,51.202646648746054,0.9949439389922144,37,Homo sapiens
O43488,Homo sapiens K562 lysate,0.11697177617405045,50.59179375712795,1760.8601376125043,50.98263340491928,0.9984610913570767,37,Homo sapiens
O43491,Homo sapiens K562 lysate,0.4424210765590319,51.31599570091008,1186.8564653229835,56.644690870737236,0.998566913276159,37,Homo sapiens
O43502,Homo sapiens K562 lysate,0.09711099830656156,47.77985947893728,673.796304672505,48.531774929559894,0.9975509520073115,37,Homo sapiens
O43511,Homo sapiens K562 lysate,0.4872726362904052,51.910041611115915,9999.999999974478,52.98458336142917,0.9021232127265516,37,Homo sapiens
O43513,Homo sapiens K562 lysate,0.2474591180567772,53.66654778499891,1463.6820810323743,55.050028195636486,0.914060552000048,37,Homo sapiens
O43516,Homo sapiens K562 lysate,0.4441382595088527,52.70479921867713,965.8291494462308,59.878723482876744,0.9918437471203433,37,Homo sapiens
O43524,Homo sapiens K562 lysate,0.1455672372543246,48.37444451009003,747.7634105573338,49.48736285195506,0.998027413322815,37,Homo sapiens
O43525,Homo sapiens K562 lysate,0.41349592048167855,51.27318954263444,660.3491947124967,59.37852629521426,0.9606901102421779,37,Homo sapiens
O43542,Homo sapiens K562 lysate,0.08289748094191768,49.49741502897104,820.7383663299282,50.04634452552215,0.9937646346360668,37,Homo sapiens
O43566,Homo sapiens K562 lysate,0.25163811565489935,48.361890612544116,581.0375653908552,51.36584712581775,0.9649334597441981,37,Homo sapiens
O43572,Homo sapiens K562 lysate,0.23469170188811278,45.98207829586256,674.9066491742046,48.06082675363126,0.9793439646879307,37,Homo sapiens
O43592,Homo sapiens K562 lysate,0.09467427284895368,51.15099194469014,1596.7998112049615,51.50991278472418,0.999514392395394,37,Homo sapiens
O43615,Homo sapiens K562 lysate,0.16504456471207685,50.966228767908824,1056.5218894163422,51.97188092305777,0.996107564573669,37,Homo sapiens
O43617,Homo sapiens K562 lysate,0.3919319305427968,53.45378092088802,812.7334998628628,59.46516770744047,0.9785725382959174,37,Homo sapiens
O43633,Homo sapiens K562 lysate,0.1828701929817665,53.91853950142466,1491.3426539958216,54.82980037720277,0.9918787164967754,37,Homo sapiens
O43639,Homo sapiens K562 lysate,0.2531315428487002,46.967839802586646,714.1705060544939,49.267861697817416,0.9754249345387769,37,Homo sapiens
O43663,Homo sapiens K562 lysate,0.11212860150493353,41.41668653578438,913.2551007498375,41.90267245898221,0.9805235254330856,37,Homo sapiens
O43665,Homo sapiens K562 lysate,0.19427677084486472,53.558386135538555,1612.8081846583113,54.46908416886772,0.9959458410928322,37,Homo sapiens
O43678,Homo sapiens K562 lysate,0.14750892779399344,49.83281839600982,1020.551869514496,50.70848050151365,0.9989802841344064,37,Homo sapiens
O43681,Homo sapiens K562 lysate,0.09559001891800935,51.524235064608355,939.0186411973536,52.13624509582474,0.9953822457644325,37,Homo sapiens
O43683,Homo sapiens K562 lysate,0.15622494246878188,48.43554590317132,624.4369529191802,49.88909277578362,0.9975203521906978,37,Homo sapiens
O43684,Homo sapiens K562 lysate,0.10678962122874477,52.033028902326386,967.5890556010528,52.72132564905092,0.9947154657636222,37,Homo sapiens
O43719,Homo sapiens K562 lysate,0.14477750777599185,49.354025249574065,1141.816035408692,50.100410406007306,0.9981143292016066,37,Homo sapiens
O43734,Homo sapiens K562 lysate,0.2941861637342735,52.38239821590264,1074.4643443146451,54.76802721682215,0.9819603150955807,37,Homo sapiens
O43739,Homo sapiens K562 lysate,0.31496873138782067,49.07008616102968,1392.574175911587,50.867260976387925,0.9730601350268898,37,Homo sapiens
O43741,Homo sapiens K562 lysate,0.1298471628134892,48.996305405141165,692.7104747470121,50.0636594837138,0.9844996894142325,37,Homo sapiens
O43752,Homo sapiens K562 lysate,0.46654293341454045,52.665586134687004,908.1046038965627,62.491376877548056,0.9867001151905473,37,Homo sapiens
O43759,Homo sapiens K562 lysate,0.21682493365744748,51.316664630753245,1317.0741187412905,52.500529568358324,0.9265192729048081,37,Homo sapiens
O43765,Homo sapiens K562 lysate,0.11059172877598042,51.876162236738644,1410.3498269924173,52.37066321586685,0.9986770445366758,37,Homo sapiens
O43766,Homo sapiens K562 lysate,0.35111531837925225,50.82744590437146,670.0625169727269,55.97282547497639,0.9938696508092658,37,Homo sapiens
O43776,Homo sapiens K562 lysate,0.0994032469784505,50.21096787463462,1927.44234125605,50.51765656370464,0.9990166854369009,37,Homo sapiens
O43781,Homo sapiens K562 lysate,0.22791006186936885,49.44154567279745,982.875482255096,51.00286933679979,0.9861198765648211,37,Homo sapiens
O43791,Homo sapiens K562 lysate,0.1382085428312954,50.42212080887564,910.1330211740351,51.35368660685551,0.9879753360954268,37,Homo sapiens
O43809,Homo sapiens K562 lysate,0.12060451764486421,53.96478348782421,1621.9816503356903,54.479186732273725,0.994112674254785,37,Homo sapiens
O43813,Homo sapiens K562 lysate,0.20945035661337777,54.09212252835344,1430.4315681995354,55.24146479111309,0.9904371124480228,37,Homo sapiens
O43815,Homo sapiens K562 lysate,0.11164481097068699,51.17995872018796,1062.024173292258,51.816372262134855,0.9975746263094726,37,Homo sapiens
O43818,Homo sapiens K562 lysate,0.24680941010368118,50.91312081851902,718.8404540958137,53.506091192258296,0.9897730552972305,37,Homo sapiens
O43823,Homo sapiens K562 lysate,0.0839808939475311,48.47130877377004,649.4196595215349,49.15038198409329,0.9974827027477432,37,Homo sapiens
O43824,Homo sapiens K562 lysate,0.1475147285427916,50.46633355633094,894.0313873484082,51.494475810620514,0.9902678585069199,37,Homo sapiens
O43837,Homo sapiens K562 lysate,0.07516930097642625,44.069407428184014,556.4679566625365,44.65270154679859,0.9893193499858854,37,Homo sapiens
O43865,Homo sapiens K562 lysate,0.14890850124422705,49.981127351722684,1251.4610675968881,50.708442653348484,0.9993633055794403,37,Homo sapiens
O43896,Homo sapiens K562 lysate,0.13734544007985933,44.92107668612389,567.3100734831997,46.09726005110954,0.9881635964640875,37,Homo sapiens
O43900,Homo sapiens K562 lysate,0.13821250492839757,46.796496967465835,795.3574880720194,47.713933242354116,0.9994012921858105,37,Homo sapiens
O43913,Homo sapiens K562 lysate,0.12559571052111385,41.29036525845739,760.7613562817735,41.95093988997786,0.9701973759378645,37,Homo sapiens
O43916,Homo sapiens K562 lysate,0.2636621933455196,50.569244090098714,681.9103357201492,53.55979707519987,0.9759866874715943,37,Homo sapiens
O43924,Homo sapiens K562 lysate,0.11037699680661091,50.067892197291464,860.9316386794565,50.81028024589164,0.9865569758161311,37,Homo sapiens
O43929,Homo sapiens K562 lysate,0.13608875248995317,43.4004553078887,611.430696192666,44.41337747761672,0.9862835470589799,37,Homo sapiens
O43933,Homo sapiens K562 lysate,0.21125611126097973,43.825709669213936,516.937225489468,45.96704981409816,0.9659663233636362,37,Homo sapiens
O60216,Homo sapiens K562 lysate,0.17373543287023668,51.043438623977465,2305.8974984224064,51.55653696860414,0.9887803690458744,37,Homo sapiens
O60220,Homo sapiens K562 lysate,0.33541338423690265,51.95882122757509,884.8162545965967,55.60742336373333,0.993044932566091,37,Homo sapiens
O60231,Homo sapiens K562 lysate,0.13682961479563377,46.893047719423045,877.4333635974405,47.71781128412977,0.998673902005345,37,Homo sapiens
O60234,Homo sapiens K562 lysate,0.24729016043154822,53.38427808574278,1563.9399631863246,54.679101203329,0.9961187456890658,37,Homo sapiens
O60238,Homo sapiens K562 lysate,0.21385007279347945,49.164483224932184,995.8570618546222,50.57498913315762,0.9988030416141132,37,Homo sapiens
O60239,Homo sapiens K562 lysate,0.1723390029163196,52.824811983689884,1299.5056884125108,53.7588910237416,0.9958812149381701,37,Homo sapiens
O60240,Homo sapiens K562 lysate,0.048746568762825224,49.711933909700086,587.7970545130681,50.150626009442355,0.9763484672127153,37,Homo sapiens
O60244,Homo sapiens K562 lysate,0.1072480616325062,48.350407762866354,1053.388693061284,48.89547864590846,0.9869560675568771,37,Homo sapiens
O60256,Homo sapiens K562 lysate,0.3464754385767444,54.33154349252657,1403.6618251292557,56.940937558843636,0.9853672619807176,37,Homo sapiens
O60264,Homo sapiens K562 lysate,0.11008268894309592,44.87483131323195,836.4809017704295,45.49338379691455,0.9963730532474294,37,Homo sapiens
O60268,Homo sapiens K562 lysate,0.11336469209491463,48.97195260747066,1323.9146291253796,49.45631361795631,0.9989855080643041,37,Homo sapiens
O60271,Homo sapiens K562 lysate,0.15364931182689542,51.38893392086748,1883.9416569355121,51.912855389730225,0.9965849578670372,37,Homo sapiens
O60282,Homo sapiens K562 lysate,0.13339208044167383,49.97951329430305,1341.7863236689357,50.57793758272564,0.9942759404156591,37,Homo sapiens
O60292,Homo sapiens K562 lysate,0.39265798752274833,52.81450476971035,1532.5750559508188,55.800772997758955,0.9517647958732101,37,Homo sapiens
O60293,Homo sapiens K562 lysate,0.2493268009211101,50.111179744168275,706.8155817798807,52.70308569529189,0.9897492817616321,37,Homo sapiens
O60294,Homo sapiens K562 lysate,0.1198012815715124,45.22365096488368,684.1667784285936,46.060334663412775,0.9696545744078067,37,Homo sapiens
O60299,Homo sapiens K562 lysate,0.05365136862314036,53.19514734922395,451.33803621467,53.918075628246456,0.9531793760318381,37,Homo sapiens
O60306,Homo sapiens K562 lysate,0.10450760238236868,44.32777730437029,677.5087975441676,45.01932793190317,0.9931228729049115,37,Homo sapiens
O60308,Homo sapiens K562 lysate,0.07035647136807192,49.16201061004341,851.8770502432263,49.60358599182106,0.9981234725185975,37,Homo sapiens
O60315,Homo sapiens K562 lysate,0.31930350571573,51.055999141152455,579.8917532598435,56.08621872671997,0.9802479609051145,37,Homo sapiens
O60318,Homo sapiens K562 lysate,0.23045509187862268,48.73692096105521,541.7450796982874,51.617158381267764,0.9921963392047292,37,Homo sapiens
O60331,Homo sapiens K562 lysate,0.28581576660700575,42.97813023923267,1004.6835862834832,44.62401658598426,0.9933529495389185,37,Homo sapiens
O60333,Homo sapiens K562 lysate,0.1262246270271219,49.791578764519116,1090.4411089233809,50.4748237614331,0.9979727144096561,37,Homo sapiens
O60336,Homo sapiens K562 lysate,0.04876602215958317,43.92801346370473,693.6631966476407,44.2216966704902,0.9715307436037466,37,Homo sapiens
O60341,Homo sapiens K562 lysate,0.07039283381097806,47.60213043932939,888.2037342185201,47.99258476722581,0.9980822547400447,37,Homo sapiens
O60343,Homo sapiens K562 lysate,0.08171313284978968,50.24625237483297,1149.4688803295858,50.64924879596717,0.9979298368738837,37,Homo sapiens
O60344,Homo sapiens K562 lysate,0.12630589285705648,47.48830779104054,901.7091076615318,48.23758775346783,0.9971076427964211,37,Homo sapiens
O60347,Homo sapiens K562 lysate,0.40114665709793706,50.75892973270397,1460.5865591853674,53.81807603416598,0.9873877350924003,37,Homo sapiens
O60443,Homo sapiens K562 lysate,0.17215482728306078,53.33838266208735,1280.1145869423544,54.30764348723614,0.9921723751577435,37,Homo sapiens
O60477,Homo sapiens K562 lysate,0.13665328690219797,49.5550925454219,817.114812971064,50.54454334336497,0.9950015106549447,37,Homo sapiens
O60493,Homo sapiens K562 lysate,0.09940519496706413,45.77640489963585,785.2592608305563,46.38603277181237,0.9979933919092544,37,Homo sapiens
O60496,Homo sapiens K562 lysate,0.12775706351528662,48.90789068289255,827.7412534516665,49.78251406270681,0.9939063624234101,37,Homo sapiens
O60499,Homo sapiens K562 lysate,0.3083587050827301,51.37936912251875,895.8429024638847,54.39018619560102,0.9934311977331624,37,Homo sapiens
O60502,Homo sapiens K562 lysate,0.05950840225266593,52.83150537845648,1207.1759199923072,53.13091787986294,0.9863651156517682,37,Homo sapiens
O60503,Homo sapiens K562 lysate,0.4662198222680738,51.27022068766522,949.6407269045434,59.9993776248117,0.958803078417725,37,Homo sapiens
O60504,Homo sapiens K562 lysate,0.10375989547878796,49.84903114728296,987.320262999592,50.45211284010532,0.9987809581421452,37,Homo sapiens
O60506,Homo sapiens K562 lysate,0.08721916994945209,48.814088937569736,1184.9687479957474,49.21153693251635,0.9993393575055102,37,Homo sapiens
O60508,Homo sapiens K562 lysate,0.1926972597353891,50.49991309556887,1325.7633130897557,51.473942719858094,0.9931648116471237,37,Homo sapiens
O60518,Homo sapiens K562 lysate,0.2632636217000781,53.73778930618955,1910.05683400974,54.90247710569013,0.9761740775891306,37,Homo sapiens
O60524,Homo sapiens K562 lysate,0.09756255030068439,48.68350634222878,855.0393644519106,49.3017157473687,0.9989405735906809,37,Homo sapiens
O60547,Homo sapiens K562 lysate,0.18717921431532367,53.52309120432422,1528.1820736045909,54.43659004873178,0.996183932186509,37,Homo sapiens
O60563,Homo sapiens K562 lysate,0.19713307727894586,48.665854250913334,583.2350860730868,50.797870892792695,0.9955753072539001,37,Homo sapiens
O60566,Homo sapiens K562 lysate,0.154965764283947,48.98779338054151,933.9068846352361,49.96162316126816,0.9990195927463644,37,Homo sapiens
O60568,Homo sapiens K562 lysate,0.09631370267604256,49.319013415682385,1157.5372869187831,49.77888234055754,0.9994986108295366,37,Homo sapiens
O60573,Homo sapiens K562 lysate,0.02428513444616927,50.000051500205046,778.010032588551,50.16447224122121,0.9793199226405984,37,Homo sapiens
O60583,Homo sapiens K562 lysate,0.21751677379299583,46.54898591105272,432.8285947962223,49.60509147186722,0.9788300262674103,37,Homo sapiens
O60613,Homo sapiens K562 lysate,0.42702424498020836,52.595156387428545,1470.1092717527158,56.531357902715826,0.9950795196503661,37,Homo sapiens
O60645,Homo sapiens K562 lysate,0.13583041640638327,45.57604722370836,895.8314068265447,46.33605520182549,0.9959515670841326,37,Homo sapiens
O60669,Homo sapiens K562 lysate,0.3675987301669238,52.09876741610883,1323.4264432439018,54.97767295640382,0.971235811325349,37,Homo sapiens
O60671,Homo sapiens K562 lysate,0.2958219882920543,52.8303723236281,1049.8335627314395,55.34423294010867,0.991390431597482,37,Homo sapiens
O60673,Homo sapiens K562 lysate,0.12287412591852895,47.703445692587245,1071.0135419919297,48.32296230146254,0.9496713073216249,37,Homo sapiens
O60678,Homo sapiens K562 lysate,0.10136310370929377,50.343019057820605,1681.2555486886813,50.696075994319116,0.9994033415837905,37,Homo sapiens
O60684,Homo sapiens K562 lysate,0.05992630039252283,48.019376428946465,810.0696013664274,48.39356446742423,0.9990108209258679,37,Homo sapiens
O60701,Homo sapiens K562 lysate,0.0819198157012505,50.02641281152962,974.7510937720447,50.49931014745304,0.9990392328391942,37,Homo sapiens
O60711,Homo sapiens K562 lysate,0.30138458420052155,53.47100314094427,1364.085183614646,55.50718173918172,0.9881690398033954,37,Homo sapiens
O60716,Homo sapiens K562 lysate,0.23424822126301878,46.80205173867328,482.1562147337705,49.86677572271974,0.9889391935080617,37,Homo sapiens
O60732,Homo sapiens K562 lysate,0.11478414133538184,47.37821300346689,540.485621967805,48.49559308303819,0.9949025736960337,37,Homo sapiens
O60741,Homo sapiens K562 lysate,0.36849838640251176,51.35172805053408,1006.4779017058604,55.11852752970324,0.9728712225883347,37,Homo sapiens
O60749,Homo sapiens K562 lysate,0.09621458569786145,50.35097855407917,1336.9751757699964,50.76599732503154,0.999208098621016,37,Homo sapiens
O60763,Homo sapiens K562 lysate,0.09388752033818624,51.41373560809943,1853.5149143929573,51.71979962662851,0.9990226538347826,37,Homo sapiens
O60783,Homo sapiens K562 lysate,0.13654025267555386,48.20291747527389,1160.1818971117802,48.85594530065296,0.9963000452941997,37,Homo sapiens
O60784,Homo sapiens K562 lysate,0.23187583802380912,51.04909219471383,1303.3377248953645,52.34758160344008,0.9980996137601202,37,Homo sapiens
O60825,Homo sapiens K562 lysate,0.08591624199806817,49.65118445442782,968.0028504453642,50.14153330656522,0.9986430376442922,37,Homo sapiens
O60826,Homo sapiens K562 lysate,0.11205616292982012,47.94781233922252,1021.9904107618497,48.537202693828995,0.999264520896188,37,Homo sapiens
O60832,Homo sapiens K562 lysate,0.20235693812182157,51.761516266328535,1062.2570465381077,53.11079696230499,0.9944478198989413,37,Homo sapiens
O60841,Homo sapiens K562 lysate,0.12883853206784557,48.421435552388616,1047.0698798593712,49.10371026503365,0.9991673092856764,37,Homo sapiens
O60870,Homo sapiens K562 lysate,0.09623796483456792,46.53124527038195,696.0493281305863,47.21282682779939,0.9974254343071268,37,Homo sapiens
O60884,Homo sapiens K562 lysate,2.1142708442991004e-17,49.87227326792229,654.6555045776521,49.87401891396638,0.9888601439791325,37,Homo sapiens
O60885,Homo sapiens K562 lysate,0.3019104251606609,51.22387952613909,418.26603344066984,57.78266465363592,0.9823058450886188,37,Homo sapiens
O60907,Homo sapiens K562 lysate,0.1703999593371672,53.32814846126484,1256.3097033367674,54.30249235784546,0.9893162687426407,37,Homo sapiens
O60921,Homo sapiens K562 lysate,0.3061345478211548,52.80384892776723,952.2424100043625,55.74792052622131,0.9892345142148727,37,Homo sapiens
O60930,Homo sapiens K562 lysate,0.12403457812673782,43.40816720489338,745.2542529664714,44.148261556925185,0.9892906145814063,37,Homo sapiens
O60934,Homo sapiens K562 lysate,0.1636406498080918,45.468183360319486,540.2950957228182,47.03919233424855,0.9933916639875054,37,Homo sapiens
O60942,Homo sapiens K562 lysate,0.09593106017423468,42.947090280358616,704.7528245459208,43.52249838597713,0.9920514788743069,37,Homo sapiens
O75030,Homo sapiens K562 lysate,0.20420000210549316,50.22486767227413,694.4120886130347,52.2159866447996,0.9951661554880408,37,Homo sapiens
O75037,Homo sapiens K562 lysate,0.1626716543866007,50.82060043284727,1264.244758319337,51.65135659454343,0.964932324750173,37,Homo sapiens
O75044,Homo sapiens K562 lysate,0.11858059426821874,49.408229135715324,789.5315356121683,50.26825569466484,0.9921386637580671,37,Homo sapiens
O75051,Homo sapiens K562 lysate,0.35335281416353187,52.08069901170377,1315.865002691225,54.763207841511154,0.9883292431355151,37,Homo sapiens
O75061,Homo sapiens K562 lysate,0.15777074524904583,52.18168514372511,1179.5233637816889,53.0765145610379,0.9967556367265884,37,Homo sapiens
O75064,Homo sapiens K562 lysate,0.1947159105940551,50.20181721904582,973.2387559544104,51.528558155795096,0.9966563167408579,37,Homo sapiens
O75074,Homo sapiens K562 lysate,0.16916835417473294,54.01567773250089,1678.5355647869126,54.75508677125096,0.9856413576295457,37,Homo sapiens
O75081,Homo sapiens K562 lysate,0.08366214754572068,46.81155688124793,509.9156658684437,47.61910485538846,0.9943538022152241,37,Homo sapiens
O75083,Homo sapiens K562 lysate,0.07690195416026836,50.671073156176426,1421.5305868607898,50.974977573324914,0.9993326084233856,37,Homo sapiens
O75113,Homo sapiens K562 lysate,0.1422319349983691,50.43129454129396,1187.6098370920595,51.16758928184802,0.9990948868949215,37,Homo sapiens
O75116,Homo sapiens K562 lysate,0.09928166236266979,48.99253603712557,1487.7394511685154,49.366524629303036,0.9968486648332265,37,Homo sapiens
O75128,Homo sapiens K562 lysate,0.19903394853474357,46.81069188977874,575.6261409200699,48.832997833248214,0.9872487473026517,37,Homo sapiens
O75131,Homo sapiens K562 lysate,0.07896394704843311,47.45108052650455,1122.4047344365954,47.80320337062653,0.9991164890981606,37,Homo sapiens
O75140,Homo sapiens K562 lysate,0.2004903084210516,51.8457792020682,1033.4455315141274,53.22573970230217,0.977667791235575,37,Homo sapiens
O75145,Homo sapiens K562 lysate,0.16171073565771055,47.8621601682325,742.5439543383133,49.10365276835832,0.9980424514395619,37,Homo sapiens
O75146,Homo sapiens K562 lysate,0.12559505319047376,50.795832079808555,1452.3694495232687,51.32964284402598,0.9994353547468013,37,Homo sapiens
O75147,Homo sapiens K562 lysate,0.0765343355320213,43.84225328577253,621.4173149874658,44.37096130352787,0.9910743744908155,37,Homo sapiens
O75150,Homo sapiens K562 lysate,0.10202246654884194,45.69827227006414,967.5281527425193,46.20527731127487,0.9980163557978848,37,Homo sapiens
O75151,Homo sapiens K562 lysate,0.4600934232954766,52.79883850948663,711.4733587087583,64.99260559920367,0.9719813940802303,37,Homo sapiens
O75152,Homo sapiens K562 lysate,0.21541618112845531,47.0344977908416,594.4082122658928,49.239932127314944,0.9951904145641438,37,Homo sapiens
O75153,Homo sapiens K562 lysate,0.10752983339639895,48.718354399295826,1271.2800715883648,49.18426038698167,0.9976628670886916,37,Homo sapiens
O75154,Homo sapiens K562 lysate,0.41974148433661984,50.865564905539,979.5098307795606,56.2268006421414,0.9538917866104146,37,Homo sapiens
O75155,Homo sapiens K562 lysate,0.13118179226112325,48.579509956908765,1112.6549522203775,49.24508581238566,0.9990190106814345,37,Homo sapiens
O75164,Homo sapiens K562 lysate,0.11418133620518174,47.99000358395338,704.978006967972,48.85642971932709,0.9957258792330728,37,Homo sapiens
O75170,Homo sapiens K562 lysate,0.1653819612418315,51.98873881614805,864.2862885459443,53.286226697231804,0.990879274877238,37,Homo sapiens
O75175,Homo sapiens K562 lysate,0.23898356065650955,49.55251763512915,697.700187552314,51.95346228929505,0.9959431253300257,37,Homo sapiens
O75177,Homo sapiens K562 lysate,0.31282069979475846,44.06051422401508,915.6143564952201,46.270624339252166,0.9898086214257118,37,Homo sapiens
O75179,Homo sapiens K562 lysate,0.13450260478181691,46.35031413086647,757.6938128374528,47.26605286662138,0.9991075409116911,37,Homo sapiens
O75190,Homo sapiens K562 lysate,0.06064927205720507,48.69646683999627,488.157654707042,49.33900935790127,0.9882583906390637,37,Homo sapiens
O75191,Homo sapiens K562 lysate,0.13154967606198534,47.75865941063413,845.2131711037774,48.60794080018512,0.994327048258963,37,Homo sapiens
O75197,Homo sapiens K562 lysate,0.08112513833185217,49.89073262611651,1028.2480105312716,50.332276115772395,0.9877531931098191,37,Homo sapiens
O75208,Homo sapiens K562 lysate,0.12348119082702055,48.99828109175384,953.4487472315594,49.731385825183395,0.9982242785118584,37,Homo sapiens
O75223,Homo sapiens K562 lysate,0.26733132812073446,55.358635082501124,5379.928604244507,55.82696098431528,0.9968339173800657,37,Homo sapiens
O75298,Homo sapiens K562 lysate,0.0881118013577838,49.17111044373011,709.9090811734917,49.84423769681783,0.9946263339547984,37,Homo sapiens
O75306,Homo sapiens K562 lysate,0.05740744194452263,49.00451972666474,527.7989135684815,49.57220483941135,0.9911008094904027,37,Homo sapiens
O75312,Homo sapiens K562 lysate,0.13629847068860906,52.04692158962823,1527.5229014212516,52.630785230585786,0.9990770747237324,37,Homo sapiens
O75317,Homo sapiens K562 lysate,0.07330713741448353,50.278845464427576,633.4484084141783,50.92147532311504,0.9927763106041826,37,Homo sapiens
O75323,Homo sapiens K562 lysate,0.11199496406940491,51.1498481116492,1900.1389972631655,51.51731310324311,0.9967870535165428,37,Homo sapiens
O75326,Homo sapiens K562 lysate,0.16955370886564622,49.36946931293895,882.3618787470657,50.55407788173969,0.9940652165103856,37,Homo sapiens
O75330,Homo sapiens K562 lysate,0.09791777102785491,47.033229026601056,825.3215208696837,47.63362400283415,0.9988686901902295,37,Homo sapiens
O75340,Homo sapiens K562 lysate,0.29710217437732406,51.63915672270609,846.1898710314364,54.66425436815355,0.991853744859805,37,Homo sapiens
O75348,Homo sapiens K562 lysate,0.06352405361378999,53.17409806660297,849.5136087119436,53.63643614820437,0.9850366143274806,37,Homo sapiens
O75351,Homo sapiens K562 lysate,0.0925850242801313,44.66639591755541,789.8837416160717,45.19726256843229,0.9992488362244185,37,Homo sapiens
O75352,Homo sapiens K562 lysate,0.13163993434735416,46.986270922866424,693.6378161701799,47.980054586318865,0.976096837720224,37,Homo sapiens
O75354,Homo sapiens K562 lysate,0.40214616591319785,54.99512933585708,4936.380443881975,56.022440567006036,0.9830561368937858,37,Homo sapiens
O75356,Homo sapiens K562 lysate,0.20920803720700684,49.97789509309113,638.1802890613735,52.201519334541935,0.995960281592271,37,Homo sapiens
O75362,Homo sapiens K562 lysate,0.18397232975751937,49.47615762741234,917.0181077722897,50.742652166989835,0.9975850998416139,37,Homo sapiens
O75367,Homo sapiens K562 lysate,0.18135467264173769,51.70614170135501,937.1738418695932,53.025670185022555,0.9950928377678319,37,Homo sapiens
O75369,Homo sapiens K562 lysate,0.11732666333725197,52.421273459202894,2073.8409353616325,52.785321205172345,0.9994373812184492,37,Homo sapiens
O75376,Homo sapiens K562 lysate,0.2757720560052775,52.489489582744156,826.1412308037443,55.32279808542068,0.9887255079209466,37,Homo sapiens
O75379,Homo sapiens K562 lysate,0.1971508963571537,48.93602895345974,761.8600622648739,50.57801285066567,0.9560496819458417,37,Homo sapiens
O75390,Homo sapiens K562 lysate,0.07279857597369878,49.661908139371505,1082.7688516349665,50.02408152485168,0.9986876285000671,37,Homo sapiens
O75394,Homo sapiens K562 lysate,0.08700699176518367,47.30132333652216,896.7602438387456,47.78863261305192,0.9990205889158659,37,Homo sapiens
O75396,Homo sapiens K562 lysate,0.17395284654498067,53.5008573838564,1217.8876934153095,54.54006803035804,0.9885979455075965,37,Homo sapiens
O75398,Homo sapiens K562 lysate,0.3874070133289242,44.51877492337486,976.3204040050771,47.79234375090473,0.962650465224197,37,Homo sapiens
O75400,Homo sapiens K562 lysate,0.3198264186825539,46.70098156690854,532.2300094093742,51.30924081884554,0.9903696330543775,37,Homo sapiens
O75410,Homo sapiens K562 lysate,0.4972379268982426,53.342287750252424,1386.5346957025301,66.71409108873985,0.9941375829854696,37,Homo sapiens
O75414,Homo sapiens K562 lysate,0.3632611760373189,52.83761075905587,1158.4794041883317,56.17583480345082,0.9924147851828389,37,Homo sapiens
O75420,Homo sapiens K562 lysate,0.2051152409772726,49.68143293633674,635.2988632793616,51.828114128354635,0.9935256699262046,37,Homo sapiens
O75427,Homo sapiens K562 lysate,0.2137246858496002,48.37235391459427,729.0517442142017,50.24205512263709,0.9965731838410752,37,Homo sapiens
O75436,Homo sapiens K562 lysate,0.09631865632493616,51.84238922013717,1140.3674807807397,52.36199133584048,0.9974709973057504,37,Homo sapiens
O75439,Homo sapiens K562 lysate,0.09740177672835776,48.278421227747884,1015.7404030670284,48.78673473654909,0.9989941721483848,37,Homo sapiens
O75443,Homo sapiens K562 lysate,0.2221660515057441,51.371854070073184,742.7478585067907,53.561678744465276,0.9911661788342466,37,Homo sapiens
O75445,Homo sapiens K562 lysate,0.43158223802468504,51.91349746203529,958.3501935437308,58.20134390201748,0.9217072928276605,37,Homo sapiens
O75446,Homo sapiens K562 lysate,0.1080622536766333,46.98137854506785,725.4906180357327,47.74115049641996,0.997335653048993,37,Homo sapiens
O75449,Homo sapiens K562 lysate,0.08317834965323069,45.24597003760776,688.2017156156506,45.79889508467247,0.993712290861361,37,Homo sapiens
