accession,Tm,ogt
Q6ZS17,47.14461564241662,37.0
Q6ZS30,51.28371628188897,37.0
Q6ZS86,55.5534668921206,37.0
Q6ZSJ8,55.21122974614648,37.0
Q6ZSZ5,44.6056145886883,37.0
Q6ZT12,46.5744679603474,37.0
Q6ZTN6,47.34444800177442,37.0
Q6ZU35,56.15072974032966,37.0
Q6ZUM4,50.89596180307256,37.0
Q6ZV29,52.17976698877277,37.0
Q6ZV73,49.97141928568955,37.0
Q6ZVK8,54.960149968369,37.0
Q6ZVM7,49.450705534479255,37.0
Q6ZW49,45.3012199239687,37.0
Q6ZWJ1,44.955963812593055,37.0
Q6ZWT7,56.26236133325235,37.0
Q6ZXV5,49.756555433274286,37.0
Q709C8,51.34889461053027,37.0
Q70CQ2,46.90208649747304,37.0
Q70CQ3,50.64292122504038,37.0
Q70J99,44.79397152639567,37.0
Q70UQ0,54.893391187329954,37.0
Q70Z53,46.81338416920951,37.0
Q712K3,52.51828211811805,37.0
Q719H9,55.9289765344952,37.0
Q71F56,47.91384074765542,37.0
Q71RG4,58.18526599978097,37.0
Q71SY5,48.038969069987154,37.0
Q71U36,55.06912098388595,37.0
Q71UM5,54.70476579148206,37.0
Q75N03,50.6102981536214,37.0
Q75QN2,46.64938953174336,37.0
Q75T13,52.129111669195765,37.0
Q765P7,53.85441903540454,37.0
Q76I76,47.72668333337917,37.0
Q76L83,47.60830332157863,37.0
Q7KYR7,54.42004507430348,37.0
Q7KZ85,47.41322680159217,37.0
Q7KZF4,43.48035938760549,37.0
Q7KZI7,47.47568594259309,37.0
Q7KZN9,58.16388123429919,37.0
Q7L014,46.56032110294807,37.0
Q7L099,47.77177427065644,37.0
Q7L0J3,61.20565014253822,37.0
Q7L0Y3,51.15528868957759,37.0
Q7L1Q6,46.52547163309234,37.0
Q7L1T6,52.33898108986968,37.0
Q7L1V2,52.45164491491272,37.0
Q7L211,54.99771205503329,37.0
Q7L266,55.535982756364575,37.0
Q7L273,52.668412131855135,37.0
Q7L2H7,47.209845192162014,37.0
Q7L2J0,46.4623319189304,37.0
Q7L3B6,50.28237081927847,37.0
Q7L3T8,56.738988811517046,37.0
Q7L4I2,50.76012380223357,37.0
Q7L523,59.7334994495804,37.0
Q7L576,49.03233128897743,37.0
Q7L592,46.65946888955457,37.0
Q7L5D6,48.72672299671612,37.0
Q7L5N1,54.60246112095542,37.0
Q7L5N7,50.28501254901767,37.0
Q7L5Y1,55.049858093844215,37.0
Q7L5Y9,50.11590823847777,37.0
Q7L775,51.78426411534728,37.0
Q7L7X3,50.85016425103858,37.0
Q7L804,46.50835772434426,37.0
Q7L8J4,50.63216046976482,37.0
Q7L8L6,42.916145109009406,37.0
Q7L8W6,49.42917854502127,37.0
Q7L9B9,50.66831956979112,37.0
Q7LBC6,46.49293049801602,37.0
Q7LBR1,51.84256072669101,37.0
Q7LDG7,43.77749454525917,37.0
Q7LG56,61.760987748160304,37.0
Q7LGA3,56.99772492567702,37.0
Q7RTN6,54.32354783753524,37.0
Q7RTP6,49.50544851491448,37.0
Q7RTR2,48.21984634374486,37.0
Q7RTS9,49.52335380278268,37.0
Q7RTV0,57.188704466556175,37.0
Q7Z2H8,58.19104962085851,37.0
Q7Z2K6,59.312532303808766,37.0
Q7Z2K8,57.02988756849869,37.0
Q7Z2T5,50.36879817402565,37.0
Q7Z2W4,47.550048154923694,37.0
Q7Z2W9,48.03069979546732,37.0
Q7Z2Z2,48.75056585760881,37.0
Q7Z309,53.65200148640743,37.0
Q7Z333,43.54699363393054,37.0
Q7Z388,55.54253009128137,37.0
Q7Z392,47.93703682384206,37.0
Q7Z3B3,44.335808969954144,37.0
Q7Z3B4,48.48757100917696,37.0
Q7Z3C6,51.352714782011006,37.0
Q7Z3D6,53.61086808888517,37.0
Q7Z3E2,48.14618686962608,37.0
Q7Z3E5,44.55619222753809,37.0
Q7Z3J2,49.22733967667316,37.0
Q7Z3K3,47.586667788850086,37.0
Q7Z3K6,44.34389391841804,37.0
Q7Z3Q1,59.51983728167816,37.0
Q7Z3T8,53.057711817760215,37.0
Q7Z3U7,48.65635938436928,37.0
Q7Z3V4,46.94328656159046,37.0
Q7Z3Z3,49.849073165809045,37.0
Q7Z401,46.16865404301868,37.0
Q7Z403,54.00936979315996,37.0
Q7Z412,51.99053785706984,37.0
Q7Z417,57.60410482589882,37.0
Q7Z422,60.0339286897579,37.0
Q7Z434,55.2790770075514,37.0
Q7Z449,58.29459160953343,37.0
Q7Z460,45.88131128762225,37.0
Q7Z478,50.06489801123655,37.0
Q7Z4G1,51.59984381020735,37.0
Q7Z4G4,54.97552858700165,37.0
Q7Z4H3,58.69061039755728,37.0
Q7Z4H7,44.28273898834413,37.0
Q7Z4K8,46.82381924380165,37.0
Q7Z4Q2,47.583709338292905,37.0
Q7Z4S6,48.97914393578311,37.0
Q7Z4V5,54.69571846764564,37.0
Q7Z4W1,56.51500104855903,37.0
Q7Z591,48.220121530560256,37.0
Q7Z5G4,56.70994111586799,37.0
Q7Z5K2,47.04914436676767,37.0
Q7Z5L2,46.18608565291565,37.0
Q7Z5L9,50.80347460009243,37.0
Q7Z5R6,52.09853653641503,37.0
Q7Z624,48.105649915822966,37.0
Q7Z695,53.9913629410656,37.0
Q7Z6B0,51.45720100159345,37.0
Q7Z6E9,50.4681972357899,37.0
Q7Z6I6,48.60059422327914,37.0
Q7Z6J0,46.120560015910776,37.0
Q7Z6J8,51.00595753471845,37.0
Q7Z6J9,49.05099367725804,37.0
Q7Z6K3,54.31626291376031,37.0
Q7Z6M1,57.13689949627309,37.0
Q7Z6M2,51.89933478299295,37.0
Q7Z6M4,48.15004962103405,37.0
Q7Z6V5,53.99034901936698,37.0
Q7Z6Z7,51.08247266814936,37.0
Q7Z739,52.62443165265739,37.0
Q7Z7A1,45.85730367822455,37.0
Q7Z7A3,51.53868805827548,37.0
Q7Z7A4,50.280111232139575,37.0
Q7Z7C8,53.98452277264426,37.0
Q7Z7E8,48.57228795490494,37.0
Q7Z7F0,49.31659597644551,37.0
Q7Z7F7,48.678700558142026,37.0
Q7Z7G8,48.75987666867594,37.0
Q7Z7H5,56.161482618141946,37.0
Q7Z7H8,47.98504581111605,37.0
Q7Z7K0,58.50380628452596,37.0
Q7Z7L1,47.30935317547612,37.0
Q7Z7L7,54.31008676130287,37.0
Q7Z7L9,56.20848140310253,37.0
Q86SF2,53.71677080016439,37.0
Q86SG6,46.055034770217546,37.0
Q86SK9,51.778520372838685,37.0
Q86SQ7,44.23343569875253,37.0
Q86SQ9,53.53835630102468,37.0
Q86SR1,51.006062319585126,37.0
Q86SX6,54.05681234539578,37.0
Q86SZ2,55.63406881937929,37.0
Q86T03,57.910988469066886,37.0
Q86T24,45.76372457785558,37.0
Q86T82,44.48412406418757,37.0
Q86TB9,46.603956257835314,37.0
Q86TI0,47.55491174917156,37.0
Q86TI2,51.55484417742199,37.0
Q86TM6,53.07640649784363,37.0
Q86TN4,51.29809963755062,37.0
Q86TP1,47.9214496059388,37.0
Q86TU7,52.06067517801425,37.0
Q86TV6,51.04578690366314,37.0
Q86TW2,55.82873501322693,37.0
Q86U06,46.711592994299416,37.0
Q86U28,50.93919767828696,37.0
Q86U38,45.35335766331172,37.0
Q86U42,47.252490466350245,37.0
Q86U44,52.72560131631101,37.0
Q86U70,56.61688556989109,37.0
Q86U86,45.18985926505004,37.0
Q86U90,52.827551846649854,37.0
Q86UA1,45.66861876706622,37.0
Q86UA6,48.98401002665766,37.0
Q86UB9,56.50866650809696,37.0
Q86UD0,46.74834854759696,37.0
Q86UE8,50.49839915980492,37.0
Q86UK7,47.8121096466772,37.0
Q86UL3,53.25724207502693,37.0
Q86UN3,56.61092913853736,37.0
Q86UP2,51.61734388111802,37.0
Q86US8,45.45412008396847,37.0
Q86UT6,53.51459533030428,37.0
Q86UU0,54.73589358473159,37.0
Q86UV5,45.50008418385067,37.0
Q86UW9,43.09484999155036,37.0
Q86UX7,49.49401745379704,37.0
Q86UY6,46.93091981550543,37.0
Q86UY8,55.3777205099456,37.0
Q86V21,44.02830962754374,37.0
Q86V48,47.0041511789312,37.0
Q86V81,52.822333419477545,37.0
Q86V85,50.45172231089474,37.0
Q86V87,47.30129641089036,37.0
Q86V97,50.60901165663434,37.0
Q86VD7,57.00159137773733,37.0
Q86VE9,57.118121424727285,37.0
Q86VF7,55.48605813966467,37.0
Q86VN1,51.35975039402248,37.0
Q86VP1,48.96221044280897,37.0
Q86VP3,52.80191026724391,37.0
Q86VP6,55.72612701065159,37.0
Q86VQ1,54.7152090295473,37.0
Q86VQ6,54.5302326486614,37.0
Q86VR2,57.18327219698185,37.0
Q86VS8,48.71510828677492,37.0
Q86VU5,52.86996822976733,37.0
Q86VV8,43.73389005377454,37.0
Q86VW0,47.819308572189925,37.0
Q86VX2,51.24757966823461,37.0
Q86VX9,51.30114758714427,37.0
Q86VY4,48.93736112292395,37.0
Q86VZ1,59.67312777825887,37.0
Q86VZ4,56.73147735464622,37.0
Q86W34,47.07423902545262,37.0
Q86W50,50.68800296870388,37.0
Q86W56,49.300201162571085,37.0
Q86W92,47.39205918740609,37.0
Q86WA6,51.856880327995526,37.0
Q86WA8,47.53424230873637,37.0
Q86WB0,46.61512214323196,37.0
Q86WC4,52.79810217662128,37.0
Q86WJ1,45.2981404970121,37.0
Q86WQ0,52.306775762143786,37.0
Q86WR0,49.657793448546805,37.0
Q86WR7,50.75178194438866,37.0
Q86WV1,47.7859167512016,37.0
Q86WV6,50.51746596569552,37.0
Q86X02,52.376044822885234,37.0
Q86X10,48.45519434171168,37.0
Q86X27,50.9061559924399,37.0
Q86X40,48.8393143833769,37.0
Q86X53,43.81122853052125,37.0
Q86X55,56.17051654181313,37.0
Q86X76,58.35013207638355,37.0
Q86X83,48.0974826710032,37.0
Q86XE0,53.27656609985081,37.0
Q86XI2,46.26074287660975,37.0
Q86XK3,48.31556411583758,37.0
Q86XL3,41.961988643119575,37.0
Q86XN7,44.35116370435232,37.0
Q86XN8,43.20252636330676,37.0
Q86XP1,42.7948748110051,37.0
Q86XP3,46.71076173272852,37.0
Q86XR7,56.06932299756095,37.0
Q86XS8,57.86783449438157,37.0
Q86XT9,60.6046895801686,37.0
Q86Y37,44.1335372520966,37.0
Q86Y56,44.11020996190825,37.0
Q86Y79,50.35312641535632,37.0
Q86Y82,60.9110395065612,37.0
Q86YB8,51.08914942501116,37.0
Q86YC3,52.82029820993144,37.0
Q86YH6,54.17357380512207,37.0
Q86YM7,50.78479206986007,37.0
Q86YP4,46.43956525425475,37.0
Q86YR5,42.15272937146165,37.0
Q86YS3,48.685076333714655,37.0
Q86YS6,57.85037044485663,37.0
Q86YS7,51.86993815250704,37.0
Q86YT6,49.83500848421122,37.0
Q86YV0,45.50031505859509,37.0
Q86YV9,44.43888613733326,37.0
Q8IU60,45.66815992719633,37.0
Q8IU81,43.311323566916215,37.0
Q8IU85,48.93081005494261,37.0
Q8IUD2,46.48325140739836,37.0
Q8IUF8,49.96358703715031,37.0
Q8IUH4,48.85113254134836,37.0
Q8IUH5,55.91282644401294,37.0
Q8IUI8,48.16657158732671,37.0
Q8IUQ4,54.63761525386215,37.0
Q8IUR7,52.39638571892258,37.0
Q8IUW5,60.29003753323463,37.0
Q8IUX7,50.538456067022125,37.0
Q8IUZ5,56.05677222118551,37.0
Q8IV04,42.9778138946641,37.0
Q8IV08,54.3333200659059,37.0
Q8IV36,49.770971020675546,37.0
Q8IV38,49.53270050993417,37.0
Q8IV42,47.45328783314616,37.0
Q8IV48,47.248196251298985,37.0
Q8IV50,54.13620559916631,37.0
Q8IV53,46.4532446484299,37.0
Q8IVB5,46.538152561065175,37.0
Q8IVD9,48.19661775921775,37.0
Q8IVL1,48.40415890510377,37.0
Q8IVL6,50.79693038885075,37.0
Q8IVQ6,54.39961948328356,37.0
Q8IVS2,52.23251480446858,37.0
Q8IVT5,47.285187518452,37.0
Q8IVV7,55.43336863649114,37.0
Q8IW35,46.932892807215104,37.0
Q8IW41,51.16671386150021,37.0
Q8IW45,61.15794137569476,37.0
Q8IW92,54.55708576437081,37.0
Q8IWA0,43.53329768413899,37.0
Q8IWA4,50.07512966159771,37.0
Q8IWA5,61.93266759717846,37.0
Q8IWB1,51.5633041824858,37.0
Q8IWB7,55.6225159845508,37.0
Q8IWD4,52.04165538192565,37.0
Q8IWE5,50.457056906282304,37.0
Q8IWF2,48.47716864913224,37.0
Q8IWF6,48.657864422942446,37.0
Q8IWJ2,44.7232457250151,37.0
Q8IWK6,51.18271782060485,37.0
Q8IWL1,60.13032100745766,37.0
Q8IWL3,50.16222559354557,37.0
Q8IWP9,52.49558650321897,37.0
Q8IWR0,43.377126014484574,37.0
Q8IWS0,49.49954666898336,37.0
Q8IWT0,53.67714677099434,37.0
Q8IWT6,50.48324320872792,37.0
Q8IWV7,45.9747009888724,37.0
Q8IWV8,48.61231542850652,37.0
Q8IWW6,48.55209851640482,37.0
Q8IWX8,45.014875159874045,37.0
Q8IWY9,50.47516625501009,37.0
Q8IWZ6,47.816620711321406,37.0
Q8IWZ8,47.05671198719305,37.0
Q8IX01,45.03913294319301,37.0
Q8IX18,48.53021487401593,37.0
Q8IX90,42.626863252022986,37.0
Q8IXB1,52.34602611560827,37.0
Q8IXH7,45.36376227839875,37.0
Q8IXI1,48.667623404410975,37.0
Q8IXI2,52.63570577093609,37.0
Q8IXJ6,51.125845936016105,37.0
Q8IXK0,47.31540286021973,37.0
Q8IXK2,48.23505533410531,37.0
Q8IXM2,52.66641000961514,37.0
Q8IXM3,50.07909341826015,37.0
Q8IXM6,53.06646912061802,37.0
Q8IXN7,53.99798556135577,37.0
Q8IXQ3,56.75203851194844,37.0
Q8IXQ4,60.24589882382336,37.0
Q8IXQ5,48.183185562497854,37.0
Q8IXQ6,42.009329751709984,37.0
Q8IXS8,48.9661139091714,37.0
Q8IXW5,46.25358271550624,37.0
Q8IY17,48.59756922110158,37.0
Q8IY18,49.53312699085036,37.0
Q8IY22,43.400039220788514,37.0
Q8IY26,60.34721513874448,37.0
Q8IY31,46.00240698487421,37.0
Q8IY37,49.01837028823494,37.0
Q8IY45,50.61003471769418,37.0
Q8IY47,52.45121758268183,37.0
Q8IY67,45.66514670166384,37.0
Q8IY95,57.99763412748428,37.0
Q8IYB1,58.22515484395173,37.0
Q8IYB3,49.67171597690202,37.0
Q8IYB5,50.90584377065786,37.0
Q8IYB7,49.856668578802754,37.0
Q8IYB8,51.56280599631687,37.0
Q8IYD1,50.24417160431331,37.0
Q8IYH5,49.20639463518228,37.0
Q8IYI6,46.567413377609725,37.0
Q8IYJ3,49.56942297876072,37.0
Q8IYL2,42.36275266987754,37.0
Q8IYN0,47.057610067873874,37.0
Q8IYQ7,52.56592182466128,37.0
Q8IYR2,42.2154384248602,37.0
Q8IYS1,51.77267193359813,37.0
Q8IYS2,55.68503287967638,37.0
Q8IYT2,47.40156533074227,37.0
Q8IYU2,48.65037893766182,37.0
Q8IYU8,50.09758537341445,37.0
Q8IYW5,49.92669918621663,37.0
Q8IZ07,49.2735789239092,37.0
Q8IZ21,58.80662260113092,37.0
Q8IZ40,44.1050625378744,37.0
Q8IZ69,47.33492834756152,37.0
Q8IZ73,55.0728620019281,37.0
Q8IZ81,52.766327793282095,37.0
Q8IZ83,58.27851733857482,37.0
Q8IZA0,56.34925555549859,37.0
Q8IZC7,49.28711262866434,37.0
Q8IZD4,46.65805967222604,37.0
Q8IZE3,49.69392135875242,37.0
Q8IZH2,45.02247088980457,37.0
Q8IZM8,44.34183478062183,37.0
Q8IZP0,49.98210230373488,37.0
Q8IZQ1,48.5283609498241,37.0
Q8IZQ5,52.06230890693775,37.0
Q8IZU2,53.0304851659747,37.0
Q8IZY2,60.99380188794617,37.0
Q8N0T1,55.3281120517044,37.0
Q8N0U4,55.63512315591873,37.0
Q8N0W3,55.15627050183265,37.0
Q8N0X4,57.07586066157096,37.0
Q8N0X7,47.43340552251472,37.0
Q8N0Z3,47.59501828405498,37.0
Q8N0Z6,45.53287431827536,37.0
Q8N108,53.27905678843287,37.0
Q8N122,49.01076727646571,37.0
Q8N128,55.98402010181525,37.0
Q8N138,55.98591734335843,37.0
Q8N163,45.86175957245588,37.0
Q8N183,61.5288447925036,37.0
Q8N1A6,52.883953715262976,37.0
Q8N1B4,47.7388578995747,37.0
Q8N1F7,45.0275988578958,37.0
Q8N1F8,46.07635650400885,37.0
Q8N1G1,46.324830763155184,37.0
Q8N1G2,49.31432975818067,37.0
Q8N1G4,54.67488166437428,37.0
Q8N1I0,44.35622686878632,37.0
Q8N1K5,46.41124915020874,37.0
Q8N1S5,62.08989605595546,37.0
Q8N201,44.9714766530146,37.0
Q8N205,52.37228656808248,37.0
Q8N257,47.76919381831227,37.0
Q8N2F6,47.22080128352113,37.0
Q8N2G8,53.68983058569153,37.0
Q8N2H4,57.03301777849306,37.0
Q8N2K0,52.72142253855482,37.0
Q8N2K1,50.33851141782464,37.0
Q8N2M8,47.71119852873436,37.0
Q8N2U9,55.05654628651291,37.0
Q8N2W9,45.96143026716415,37.0
Q8N2Z9,50.56661764472866,37.0
Q8N300,61.32733066434403,37.0
Q8N302,47.11422962475642,37.0
Q8N328,55.257333796102486,37.0
Q8N335,54.4144770393405,37.0
Q8N344,49.192055241438034,37.0
Q8N357,62.1282623685157,37.0
Q8N371,53.56981313701638,37.0
Q8N3C7,49.42029593411317,37.0
Q8N3D4,47.69210069485788,37.0
Q8N3F0,57.85553590244,37.0
Q8N3F8,46.760230300348496,37.0
Q8N3L3,49.958416876709066,37.0
Q8N3P4,46.67562640363994,37.0
Q8N3U4,52.21661410483888,37.0
Q8N3Z3,48.74549036101791,37.0
Q8N414,51.51140475770147,37.0
Q8N442,47.61244239505189,37.0
Q8N488,54.63695865678193,37.0
Q8N490,53.61600024935533,37.0
Q8N4C6,42.82203853324711,37.0
Q8N4C8,49.60094920474391,37.0
Q8N4H5,61.68545444390455,37.0
Q8N4J0,53.068056591975,37.0
Q8N4L2,55.88496799134165,37.0
Q8N4N3,48.4263677938547,37.0
Q8N4P3,57.299488450019965,37.0
Q8N4Q0,52.19716116783608,37.0
Q8N4S0,52.0293081956152,37.0
Q8N4T8,59.16133683601269,37.0
Q8N511,56.080196550234895,37.0
Q8N543,53.53015894890793,37.0
Q8N554,51.82887506508416,37.0
Q8N573,53.25440811044498,37.0
Q8N584,52.72601861427919,37.0
Q8N5A5,44.7021336974491,37.0
Q8N5B7,54.777967463427686,37.0
Q8N5C7,49.845762447682304,37.0
Q8N5C8,46.57913133818769,37.0
Q8N5F7,49.43215628636201,37.0
Q8N5G2,51.821006088036896,37.0
Q8N5I4,55.86595429033191,37.0
Q8N5I9,55.34654740451073,37.0
Q8N5J2,48.40756910829293,37.0
Q8N5K1,61.26525473821401,37.0
Q8N5L8,57.5460719506349,37.0
Q8N5M1,58.19518757031725,37.0
Q8N5M4,49.81972801368515,37.0
Q8N5M9,59.38673290881411,37.0
Q8N5P1,55.36365956842742,37.0
Q8N5S9,47.139510119177686,37.0
Q8N5U6,44.82309283680629,37.0
Q8N5Y8,52.768019527875,37.0
Q8N5Z0,54.4714426255165,37.0
Q8N5Z5,53.00663127508392,37.0
Q8N612,48.625980093188936,37.0
Q8N653,42.932048737974426,37.0
Q8N668,52.38679510907278,37.0
Q8N6G5,51.55522562603263,37.0
Q8N6H7,48.21821691341856,37.0
Q8N6M0,46.874636802602446,37.0
Q8N6N7,54.26053509102603,37.0
Q8N6Q8,55.94935606630808,37.0
Q8N6R0,46.19840746578333,37.0
Q8N6S5,52.385800631678826,37.0
Q8N6T7,45.09015110628878,37.0
Q8N766,54.46800133266483,37.0
Q8N7H5,44.31110234156681,37.0
Q8N7R7,45.4309076571219,37.0
Q8N806,50.943866612876974,37.0
Q8N883,52.94646202252712,37.0
Q8N8A2,51.83868162159751,37.0
Q8N8N7,51.46687128924392,37.0
Q8N8Q8,57.3026529559702,37.0
Q8N8Q9,57.43666456139541,37.0
Q8N8R3,53.696672380082575,37.0
Q8N8R5,52.58279666059935,37.0
Q8N8R7,44.64840167678695,37.0
Q8N8S7,51.98638534141686,37.0
Q8N954,49.157031807218985,37.0
Q8N983,50.97281523243603,37.0
Q8N999,54.41976410915581,37.0
Q8N9B5,44.6718242724687,37.0
Q8N9F7,50.71364433819663,37.0
Q8N9M5,47.89411993346475,37.0
Q8N9N2,51.97683770800392,37.0
Q8N9N7,52.85418435501924,37.0
Q8N9N8,54.90004972479622,37.0
Q8N9R8,48.75283043642012,37.0
Q8N9V3,52.31891777211441,37.0
Q8NAF0,52.51304911467066,37.0
Q8NAT1,54.35492867907882,37.0
Q8NAV1,48.59482522071539,37.0
Q8NB14,46.01744879650759,37.0
Q8NB15,51.09083111370723,37.0
Q8NB16,49.28469170889258,37.0
Q8NB37,54.31163888167152,37.0
Q8NB46,46.45320606934359,37.0
Q8NB49,55.15582215695256,37.0
Q8NB78,47.57667559460801,37.0
Q8NB90,52.91633709349536,37.0
Q8NB91,52.35811939862694,37.0
Q8NBA8,51.40519357605912,37.0
Q8NBF2,51.8273700127681,37.0
Q8NBF6,53.11672799435576,37.0
Q8NBI2,53.44770545426402,37.0
Q8NBI5,59.57615457435675,37.0
Q8NBI6,55.06376424742974,37.0
Q8NBJ5,49.53416998645782,37.0
Q8NBJ7,50.55945786483737,37.0
Q8NBJ9,59.5868882643678,37.0
Q8NBK3,53.31643660653822,37.0
Q8NBL1,50.46990430949621,37.0
Q8NBM4,47.88272851200971,37.0
Q8NBM8,56.8136739012046,37.0
Q8NBN3,60.67942879574544,37.0
Q8NBN7,49.66167417440535,37.0
Q8NBP0,51.88168731080395,37.0
Q8NBP5,56.41064810594101,37.0
Q8NBQ5,55.50853747591074,37.0
Q8NBT2,48.47020920580926,37.0
Q8NBU5,49.6991142232212,37.0
Q8NBW4,62.85968537351423,37.0
Q8NBX0,53.82109109415588,37.0
Q8NBZ0,47.276674336310656,37.0
Q8NBZ7,56.0674079745576,37.0
Q8NC56,48.52573729930929,37.0
Q8NC60,47.83361402593852,37.0
Q8NC96,52.79408067236304,37.0
Q8NCB2,52.09151610641556,37.0
Q8NCC3,60.38911461055487,37.0
Q8NCC5,62.82659103244416,37.0
Q8NCE0,49.97013993193384,37.0
Q8NCE2,49.76859023686065,37.0
Q8NCF5,48.31288134403976,37.0
Q8NCG7,55.49749512354431,37.0
Q8NCH0,49.44049867369113,37.0
Q8NCL4,52.68460861377276,37.0
Q8NCM8,47.3426425916987,37.0
Q8NCN2,50.35740291216207,37.0
Q8NCN4,49.63094121491121,37.0
Q8NCN5,52.5638703509238,37.0
Q8NCP5,56.021092316237365,37.0
Q8NCR0,56.14549031768591,37.0
Q8NCW5,59.88149325923179,37.0
Q8NCW6,50.89222856287804,37.0
Q8ND04,46.39580198405841,37.0
Q8ND24,45.836075280491016,37.0
Q8ND25,49.48299636937714,37.0
Q8ND56,51.12461389543373,37.0
Q8ND76,52.61042434523841,37.0
Q8ND83,44.976424389533726,37.0
Q8NDA8,49.00748038488623,37.0
Q8NDD1,58.9410955687101,37.0
Q8NDH3,52.8239538295686,37.0
Q8NDI1,46.26233025841585,37.0
Q8NDN9,38.70718593150634,37.0
Q8NDV3,50.37462544793324,37.0
Q8NDX1,45.22367272015575,37.0
Q8NDZ4,50.64430884167477,37.0
Q8NDZ6,52.33645040462492,37.0
Q8NE01,51.083296427244406,37.0
Q8NE71,51.13041235164765,37.0
Q8NE86,51.95863392734776,37.0
Q8NEB9,50.29483304162254,37.0
Q8NEC7,48.47635133716794,37.0
Q8NEF9,51.07709598677676,37.0
Q8NEL9,48.5741363200039,37.0
Q8NEM2,45.12648158523704,37.0
Q8NEM7,41.59659684406301,37.0
Q8NEN9,50.25049197119151,37.0
Q8NEU8,45.19518295744405,37.0
Q8NEW0,58.29952468070388,37.0
Q8NEY1,56.793434939751656,37.0
Q8NEZ2,47.19615522663082,37.0
Q8NEZ3,44.888098651975824,37.0
Q8NEZ5,52.67415379690032,37.0
Q8NF37,51.37152171680838,37.0
Q8NF50,51.36112632994208,37.0
Q8NF64,54.14755665553901,37.0
Q8NF91,47.00219012714813,37.0
Q8NFA0,45.63717443315173,37.0
Q8NFC6,54.271680792738,37.0
Q8NFD5,46.97330067808513,37.0
Q8NFF5,50.12789337784812,37.0
Q8NFG4,48.24054166575576,37.0
Q8NFH3,55.788423237755424,37.0
Q8NFH4,51.66892028047905,37.0
Q8NFH5,52.140426135249456,37.0
Q8NFP9,54.77366892121338,37.0
Q8NFV4,48.50428969363223,37.0
Q8NFW8,48.74670661342305,37.0
Q8NFX7,48.3983485808048,37.0
Q8NFY9,50.29267276718182,37.0
Q8NFZ0,50.69244161641609,37.0
Q8NFZ8,58.90818478899157,37.0
Q8NG08,52.1168323839271,37.0
Q8NG11,57.99871570527635,37.0
Q8NG31,40.86763189990573,37.0
Q8NG68,53.88319971397768,37.0
Q8NHG8,53.81328941018373,37.0
Q8NHH9,48.80228016091937,37.0
Q8NHM5,48.93821980271702,37.0
Q8NHP6,49.77074431737415,37.0
Q8NHQ9,48.60106679200163,37.0
Q8NHU6,45.85583970700784,37.0
Q8NHV1,50.78786887616592,37.0
Q8NHV4,54.23975099497483,37.0
Q8NI08,49.22953834807272,37.0
Q8NI27,47.05814240439635,37.0
Q8NI36,51.07083807409981,37.0
Q8NI37,51.34310518015876,37.0
Q8NI60,51.80439576409035,37.0
Q8TAA3,63.42703798134772,37.0
Q8TAA5,44.17002380751772,37.0
Q8TAA9,53.59898783829011,37.0
Q8TAC1,56.06852447248724,37.0
Q8TAC2,50.93176198649808,37.0
Q8TAD4,51.72753972821044,37.0
Q8TAE8,50.64017673427532,37.0
Q8TAF3,51.75244905038418,37.0
Q8TAG9,45.67349571388548,37.0
Q8TAK5,46.35782266583676,37.0
Q8TAP6,54.19101479647263,37.0
Q8TAQ2,47.21838235362204,37.0
Q8TAT5,42.07583550368797,37.0
Q8TAT6,52.86158723559196,37.0
Q8TAV0,48.74209440964784,37.0
Q8TB03,51.351614947001046,37.0
Q8TB24,45.82591572273665,37.0
Q8TB36,54.92915710529355,37.0
Q8TB37,54.27885429367922,37.0
Q8TB52,48.94561652623979,37.0
Q8TB61,56.94430577329147,37.0
Q8TB72,51.55727272634279,37.0
Q8TB96,55.76885009690099,37.0
Q8TBA6,52.82442498942121,37.0
Q8TBB5,47.33559432453313,37.0
Q8TBC3,51.65136758369285,37.0
Q8TBC4,50.910436292871,37.0
Q8TBE9,50.18752390335848,37.0
Q8TBF2,55.31551194908316,37.0
Q8TBF4,50.16378079968811,37.0
Q8TBF5,56.18230614780393,37.0
Q8TBM7,56.87657194938115,37.0
Q8TBM8,52.22079099188896,37.0
Q8TBP6,57.85457868363273,37.0
Q8TBR7,59.46525525461882,37.0
Q8TBX8,47.9427762925236,37.0
Q8TBZ3,52.16415615470239,37.0
Q8TBZ6,53.15766101844133,37.0
Q8TC07,48.44893514201005,37.0
Q8TC12,48.02486409656689,37.0
Q8TCA0,55.27777360261391,37.0
Q8TCC3,49.6994755696036,37.0
Q8TCD5,57.728333299089066,37.0
Q8TCE6,48.107842502571486,37.0
Q8TCF1,47.80608317384678,37.0
Q8TCG1,44.76154287108098,37.0
Q8TCG2,50.77752501999522,37.0
Q8TCJ2,52.53343288210495,37.0
Q8TCN5,43.70514228078122,37.0
Q8TCS8,47.14047560452609,37.0
Q8TCT0,55.28311174411544,37.0
Q8TCT7,54.26144206182324,37.0
Q8TCT9,61.73967545471299,37.0
Q8TCU4,56.01086979526069,37.0
Q8TCU6,46.762831982753525,37.0
Q8TCY9,48.47171395969349,37.0
Q8TCZ2,62.86212528873861,37.0
Q8TD16,47.973027416490666,37.0
Q8TD19,50.87825084098295,37.0
Q8TD30,48.63698728169975,37.0
